IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
138.2.171.43,443,443,true,FRA,Europe,DE,Frankfurt,304,6.97
158.178.192.221,443,443,true,CDG,Europe,FR,Paris,276,6.89
79.72.89.9,443,443,true,FRA,Europe,DE,Frankfurt,289,6.86
79.76.124.217,443,443,true,FRA,Europe,DE,Frankfurt,320,6.84
152.70.57.16,443,443,true,FRA,Europe,DE,Frankfurt,260,6.83
193.122.112.81,443,443,true,LAX,North America,US,Los Angeles,243,6.83
130.162.156.5,443,443,true,LAX,North America,US,Los Angeles,312,6.82
130.162.217.223,443,443,true,FRA,Europe,DE,Frankfurt,325,6.80
141.144.196.239,443,443,true,FRA,Europe,DE,Frankfurt,199,6.78
132.226.173.63,443,443,true,LAX,North America,US,Los Angeles,295,6.77
129.154.213.238,443,443,true,LAX,North America,US,Los Angeles,358,6.76
68.233.127.163,8443,443,true,YUL,North America,CA,Montréal,368,6.76
158.178.144.95,443,443,true,FRA,Europe,DE,Frankfurt,326,6.75
141.144.197.207,443,443,true,FRA,Europe,DE,Frankfurt,189,6.73
152.67.148.213,443,443,true,FRA,Europe,DE,Frankfurt,313,6.73
141.147.119.188,443,443,true,FRA,Europe,DE,Frankfurt,283,6.72
130.162.250.83,443,443,true,FRA,Europe,DE,Frankfurt,283,6.69
130.162.44.29,443,443,true,FRA,Europe,DE,Frankfurt,317,6.68
79.72.86.232,443,443,true,FRA,Europe,DE,Frankfurt,236,6.67
152.70.37.34,443,443,true,LAX,North America,US,Los Angeles,247,6.66
193.123.232.181,443,443,true,LAX,North America,US,Los Angeles,239,6.54
141.147.26.123,443,443,true,FRA,Europe,DE,Frankfurt,246,6.49
89.168.84.31,443,443,true,FRA,Europe,DE,Frankfurt,170,6.45
129.151.204.91,443,443,true,ARN,Europe,SE,Stockholm,236,6.38
141.147.86.127,443,443,true,FRA,Europe,DE,Frankfurt,205,6.37
141.147.98.143,443,443,true,FRA,Europe,DE,Frankfurt,255,6.37
164.152.26.70,2086,443,true,ORD,North America,US,Chicago,557,6.28
146.56.137.65,443,443,true,LAX,North America,US,Los Angeles,250,6.27
132.145.54.84,2053,443,true,LHR,Europe,GB,London,329,6.26
152.70.56.43,443,443,true,FRA,Europe,DE,Frankfurt,334,6.22
141.147.101.133,443,443,true,FRA,Europe,DE,Frankfurt,262,6.20
168.138.165.174,443,443,true,SIN,Asia Pacific,SG,Singapore,64,6.19
141.148.224.141,443,443,true,FRA,Europe,DE,Frankfurt,241,6.17
193.123.242.181,443,443,true,LAX,North America,US,Los Angeles,259,6.15
130.162.165.126,443,443,true,FRA,Europe,DE,Frankfurt,232,6.15
129.151.198.3,8443,443,true,ARN,Europe,SE,Stockholm,341,6.13
158.178.193.206,443,443,true,CDG,Europe,FR,Paris,253,6.11
143.47.243.144,2053,443,true,LHR,Europe,GB,London,226,6.10
158.178.158.9,443,443,true,FRA,Europe,DE,Frankfurt,245,6.04
144.21.39.72,443,443,true,FRA,Europe,DE,Frankfurt,253,6.02
130.162.246.149,443,443,true,FRA,Europe,DE,Frankfurt,291,5.99
152.70.98.180,443,443,true,SIN,Asia Pacific,SG,Singapore,231,5.95
158.179.206.143,443,443,true,ARN,Europe,SE,Stockholm,343,5.92
158.178.238.239,443,443,true,SIN,Asia Pacific,SG,Singapore,183,5.91
130.162.146.143,443,443,true,LAX,North America,US,Los Angeles,376,5.91
131.186.27.112,2096,443,true,ICN,Asia Pacific,KR,Seoul,148,5.88
143.47.191.85,443,443,true,FRA,Europe,DE,Frankfurt,282,5.87
139.185.34.131,443,443,true,CDG,Europe,FR,Paris,309,5.86
158.178.158.29,443,443,true,FRA,Europe,DE,Frankfurt,327,5.85
131.186.60.210,8080,443,true,NRT,Asia Pacific,JP,Tokyo,420,5.81
140.238.225.218,80,443,true,BOM,Asia Pacific,IN,Mumbai,185,5.78
64.110.104.30,443,443,true,KIX,Asia Pacific,JP,Osaka,108,5.76
140.245.66.31,443,443,true,ICN,Asia Pacific,KR,Seoul,187,5.72
132.145.116.185,443,443,true,NRT,Asia Pacific,JP,Tokyo,135,5.72
140.245.92.20,443,443,true,NRT,Asia Pacific,JP,Tokyo,161,5.70
150.230.21.41,443,443,true,FRA,Europe,DE,Frankfurt,307,5.66
217.142.243.226,443,443,true,KIX,Asia Pacific,JP,Osaka,193,5.65
140.238.23.148,443,443,true,ICN,Asia Pacific,KR,Seoul,177,5.64
141.147.147.180,443,443,true,KIX,Asia Pacific,JP,Osaka,82,5.60
152.70.37.121,443,443,true,LAX,North America,US,Los Angeles,284,5.60
152.70.155.147,8443,8443,true,LAX,North America,US,Los Angeles,341,5.59
152.67.102.137,443,443,true,SYD,Oceania,AU,Sydney,163,5.51
130.162.169.197,443,443,true,FRA,Europe,DE,Frankfurt,299,5.48
131.186.30.44,2053,443,true,ICN,Asia Pacific,KR,Seoul,327,5.47
64.110.101.31,8443,443,true,KIX,Asia Pacific,JP,Osaka,135,5.38
158.180.82.203,8443,443,true,ICN,Asia Pacific,KR,Seoul,147,5.36
141.148.226.42,443,443,true,FRA,Europe,DE,Frankfurt,284,5.35
138.2.160.46,443,443,true,FRA,Europe,DE,Frankfurt,444,5.35
158.180.65.145,443,443,true,ICN,Asia Pacific,KR,Seoul,228,5.34
130.162.131.172,443,443,true,LAX,North America,US,Los Angeles,275,5.33
141.148.225.114,443,443,true,FRA,Europe,DE,Frankfurt,273,5.30
146.56.40.207,443,443,true,LAX,North America,US,Los Angeles,276,5.29
217.142.138.20,443,443,true,ICN,Asia Pacific,KR,Seoul,231,5.27
129.154.46.115,443,443,true,HYD,Asia Pacific,IN,Hyderabad,140,5.24
143.47.248.80,443,443,true,FRA,Europe,DE,Frankfurt,212,5.16
130.162.166.185,443,443,true,FRA,Europe,DE,Frankfurt,287,5.16
152.70.155.147,2083,2083,true,LAX,North America,US,Los Angeles,377,5.14
217.142.141.52,443,443,true,ICN,Asia Pacific,KR,Seoul,232,5.13
143.47.180.137,443,443,true,FRA,Europe,DE,Frankfurt,258,5.08
144.21.34.87,443,443,true,FRA,Europe,DE,Frankfurt,176,5.03
140.238.212.95,443,443,true,ZRH,Europe,CH,Zurich,250,5.03
158.179.207.182,8443,443,true,ARN,Europe,SE,Stockholm,305,4.98
141.148.220.141,443,443,true,BOM,Asia Pacific,IN,Mumbai,149,4.97
132.226.10.96,443,443,true,SIN,Asia Pacific,SG,Singapore,305,4.96
130.162.175.36,443,443,true,FRA,Europe,DE,Frankfurt,293,4.96
168.138.46.67,443,443,true,KIX,Asia Pacific,JP,Osaka,195,4.95
146.56.106.158,443,443,true,ICN,Asia Pacific,KR,Seoul,138,4.95
79.76.110.144,2053,443,true,FRA,Europe,DE,Frankfurt,330,4.95
158.178.153.89,443,443,true,FRA,Europe,DE,Frankfurt,308,4.93
131.186.25.156,2087,2096,true,ICN,Asia Pacific,KR,Seoul,139,4.93
193.123.81.105,443,443,true,CDG,Europe,FR,Paris,223,4.90
140.238.5.32,443,443,true,ICN,Asia Pacific,KR,Seoul,188,4.90
138.2.175.99,443,443,true,FRA,Europe,DE,Frankfurt,288,4.90
141.147.117.243,443,443,true,FRA,Europe,DE,Frankfurt,252,4.89
146.56.44.61,443,443,true,LAX,North America,US,Los Angeles,286,4.85
129.151.225.228,8443,443,true,MRS,Europe,FR,Marseille,391,4.82
144.24.73.232,443,443,true,ICN,Asia Pacific,KR,Seoul,236,4.64
138.2.18.82,8880,443,true,NRT,Asia Pacific,JP,Tokyo,117,4.62
141.147.118.171,443,443,true,FRA,Europe,DE,Frankfurt,304,4.61
130.162.216.179,443,443,true,FRA,Europe,DE,Frankfurt,264,4.58
141.147.110.158,443,443,true,FRA,Europe,DE,Frankfurt,350,4.55
150.230.222.5,443,443,true,SIN,Asia Pacific,SG,Singapore,367,4.54
155.248.178.58,80,443,true,NRT,Asia Pacific,JP,Tokyo,139,4.53
144.24.243.207,443,443,true,ZRH,Europe,CH,Zurich,386,4.52
79.76.45.137,2053,443,true,ARN,Europe,SE,Stockholm,206,4.52
146.56.140.179,443,443,true,LAX,North America,US,Los Angeles,257,4.51
146.56.185.143,443,443,true,LAX,North America,US,Los Angeles,357,4.48
146.56.142.122,443,443,true,LAX,North America,US,Los Angeles,273,4.46
146.56.150.113,443,443,true,LAX,North America,US,Los Angeles,290,4.41
141.147.31.183,443,443,true,FRA,Europe,DE,Frankfurt,253,4.41
192.18.148.248,443,443,true,YYZ,North America,CA,Toronto,302,4.31
140.238.173.181,2053,443,true,ZRH,Europe,CH,Zurich,259,4.25
158.179.207.182,2053,443,true,ARN,Europe,SE,Stockholm,298,4.23
141.148.228.0,443,443,true,FRA,Europe,DE,Frankfurt,389,4.22
141.147.189.123,443,443,true,SIN,Asia Pacific,SG,Singapore,318,4.20
132.226.114.74,443,443,true,LAX,North America,US,Los Angeles,257,4.20
144.24.20.92,8443,443,true,LAX,North America,US,Los Angeles,203,4.19
155.248.196.123,443,443,true,YVR,North America,CA,Vancouver,209,4.19
