IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
193.122.117.159,443,443,true,ICN,Asia Pacific,KR,Seoul,183,5.95
138.2.167.16,443,443,true,FRA,Europe,DE,Frankfurt,296,5.94
132.226.208.71,443,443,true,FRA,Europe,DE,Frankfurt,195,5.94
84.235.169.24,443,443,true,FRA,Europe,DE,Frankfurt,307,5.94
152.70.43.21,443,443,true,FRA,Europe,DE,Frankfurt,233,5.93
193.123.179.118,443,443,true,FRA,Europe,DE,Frankfurt,309,5.93
141.147.56.77,443,443,true,FRA,Europe,DE,Frankfurt,310,5.93
138.2.173.144,443,443,true,FRA,Europe,DE,Frankfurt,299,5.90
143.47.182.93,443,443,true,FRA,Europe,DE,Frankfurt,227,5.88
141.148.231.168,443,443,true,FRA,Europe,DE,Frankfurt,159,5.87
141.147.78.200,443,443,true,FRA,Europe,DE,Frankfurt,283,5.86
158.180.44.110,443,443,true,FRA,Europe,DE,Frankfurt,226,5.85
155.248.178.58,80,443,true,NRT,Asia Pacific,JP,Tokyo,127,5.85
168.138.212.80,443,443,true,NRT,Asia Pacific,JP,Tokyo,137,5.85
158.180.12.229,443,443,true,FRA,Europe,DE,Frankfurt,266,5.84
89.168.121.38,443,443,true,FRA,Europe,DE,Frankfurt,392,5.82
138.2.135.23,443,443,true,FRA,Europe,DE,Frankfurt,337,5.81
130.162.188.178,443,443,true,FRA,Europe,DE,Frankfurt,286,5.81
193.123.179.41,443,443,true,FRA,Europe,DE,Frankfurt,317,5.80
141.145.216.142,2087,443,true,CDG,Europe,FR,Paris,336,5.80
158.180.12.13,443,443,true,FRA,Europe,DE,Frankfurt,267,5.79
158.101.141.78,443,443,true,NRT,Asia Pacific,JP,Tokyo,200,5.77
193.123.59.186,443,443,true,FRA,Europe,DE,Frankfurt,324,5.77
155.248.170.157,443,443,true,SIN,Asia Pacific,SG,Singapore,185,5.76
193.123.186.145,443,443,true,FRA,Europe,DE,Frankfurt,300,5.76
143.47.230.34,443,443,true,FRA,Europe,DE,Frankfurt,251,5.75
152.70.176.98,443,443,true,FRA,Europe,DE,Frankfurt,238,5.75
131.186.30.44,2053,443,true,ICN,Asia Pacific,KR,Seoul,169,5.74
129.154.46.115,443,443,true,HYD,Asia Pacific,IN,Hyderabad,107,5.74
158.180.39.217,443,443,true,FRA,Europe,DE,Frankfurt,308,5.70
146.56.101.141,443,443,true,ICN,Asia Pacific,KR,Seoul,132,5.69
131.186.27.112,2096,443,true,ICN,Asia Pacific,KR,Seoul,145,5.67
158.178.192.221,443,443,true,CDG,Europe,FR,Paris,345,5.67
131.186.60.210,8080,443,true,NRT,Asia Pacific,JP,Tokyo,164,5.67
79.72.78.133,443,443,true,FRA,Europe,DE,Frankfurt,278,5.64
64.110.104.30,443,443,true,KIX,Asia Pacific,JP,Osaka,235,5.63
132.145.116.185,443,443,true,NRT,Asia Pacific,JP,Tokyo,159,5.63
152.70.58.133,443,443,true,FRA,Europe,DE,Frankfurt,281,5.62
193.122.117.159,443,443,true,ICN,Asia Pacific,KR,Seoul,133,5.62
193.123.189.186,443,443,true,FRA,Europe,DE,Frankfurt,383,5.60
217.142.128.252,443,443,true,ICN,Asia Pacific,KR,Seoul,161,5.60
129.80.233.6,443,443,true,IAD,North America,US,Ashburn,329,5.60
132.226.131.249,443,443,true,FRA,Europe,DE,Frankfurt,225,5.59
132.226.21.199,443,443,true,LAX,North America,US,Los Angeles,268,5.59
141.147.100.137,443,443,true,FRA,Europe,DE,Frankfurt,314,5.57
144.21.37.84,443,443,true,FRA,Europe,DE,Frankfurt,202,5.57
138.2.175.77,443,443,true,FRA,Europe,DE,Frankfurt,345,5.54
132.226.193.41,443,443,true,FRA,Europe,DE,Frankfurt,197,5.53
141.147.79.37,443,443,true,FRA,Europe,DE,Frankfurt,279,5.52
84.235.161.153,443,443,true,FRA,Europe,DE,Frankfurt,257,5.51
79.72.65.120,443,443,true,FRA,Europe,DE,Frankfurt,323,5.50
217.142.138.20,443,443,true,ICN,Asia Pacific,KR,Seoul,189,5.50
168.138.46.67,443,443,true,KIX,Asia Pacific,JP,Osaka,158,5.48
141.148.29.15,443,443,true,IAD,North America,US,Ashburn,310,5.48
193.123.39.169,443,443,true,FRA,Europe,DE,Frankfurt,274,5.47
158.178.238.239,443,443,true,SIN,Asia Pacific,SG,Singapore,196,5.47
141.147.77.210,443,443,true,FRA,Europe,DE,Frankfurt,283,5.46
158.179.177.231,443,443,true,SIN,Asia Pacific,SG,Singapore,124,5.43
152.70.40.141,443,443,true,FRA,Europe,DE,Frankfurt,252,5.42
144.21.61.152,443,443,true,FRA,Europe,DE,Frankfurt,183,5.42
140.238.23.148,443,443,true,ICN,Asia Pacific,KR,Seoul,133,5.42
130.162.247.10,443,443,true,FRA,Europe,DE,Frankfurt,274,5.40
131.186.17.132,443,443,true,ICN,Asia Pacific,KR,Seoul,85,5.40
152.70.62.248,443,443,true,FRA,Europe,DE,Frankfurt,268,5.39
143.47.191.251,443,443,true,FRA,Europe,DE,Frankfurt,225,5.38
193.123.56.213,443,443,true,FRA,Europe,DE,Frankfurt,311,5.37
141.148.220.141,443,443,true,BOM,Asia Pacific,IN,Mumbai,281,5.35
141.147.9.16,443,443,true,FRA,Europe,DE,Frankfurt,336,5.35
132.145.54.84,8443,443,true,LHR,Europe,GB,London,304,5.33
144.21.56.243,443,443,true,FRA,Europe,DE,Frankfurt,180,5.26
143.47.191.7,443,443,true,FRA,Europe,DE,Frankfurt,183,5.26
158.178.156.201,443,443,true,FRA,Europe,DE,Frankfurt,340,5.26
158.178.151.94,443,443,true,FRA,Europe,DE,Frankfurt,388,5.26
79.72.78.68,443,443,true,FRA,Europe,DE,Frankfurt,324,5.25
132.226.201.188,443,443,true,FRA,Europe,DE,Frankfurt,191,5.25
150.230.120.224,443,443,true,FRA,Europe,DE,Frankfurt,192,5.24
158.180.65.145,443,443,true,ICN,Asia Pacific,KR,Seoul,220,5.22
217.142.243.226,443,443,true,KIX,Asia Pacific,JP,Osaka,234,5.21
141.147.95.111,443,443,true,FRA,Europe,DE,Frankfurt,289,5.20
144.24.73.232,443,443,true,ICN,Asia Pacific,KR,Seoul,123,5.20
193.123.183.88,443,443,true,FRA,Europe,DE,Frankfurt,393,5.19
89.168.43.28,443,443,true,CDG,Europe,FR,Paris,255,5.18
193.123.187.60,443,443,true,FRA,Europe,DE,Frankfurt,262,5.18
79.72.80.113,443,443,true,FRA,Europe,DE,Frankfurt,316,5.18
129.159.22.4,443,443,true,MAA,Asia Pacific,IN,Chennai,56,5.16
141.148.231.177,443,443,true,FRA,Europe,DE,Frankfurt,275,5.15
158.180.82.203,8443,443,true,ICN,Asia Pacific,KR,Seoul,92,5.13
141.148.228.168,443,443,true,FRA,Europe,DE,Frankfurt,197,5.12
146.56.176.143,443,443,true,ICN,Asia Pacific,KR,Seoul,204,5.12
152.70.180.49,443,443,true,FRA,Europe,DE,Frankfurt,243,5.11
155.248.185.216,443,443,true,LAX,North America,US,Los Angeles,208,5.10
129.151.198.3,2053,443,true,ARN,Europe,SE,Stockholm,294,5.10
140.238.173.181,2053,443,true,ZRH,Europe,CH,Zurich,234,5.09
158.180.15.128,443,443,true,FRA,Europe,DE,Frankfurt,203,5.09
141.148.242.13,443,443,true,FRA,Europe,DE,Frankfurt,305,5.08
193.123.228.122,443,443,true,LAX,North America,US,Los Angeles,353,5.07
144.21.57.74,443,443,true,FRA,Europe,DE,Frankfurt,236,5.07
84.235.170.196,443,443,true,FRA,Europe,DE,Frankfurt,270,5.06
144.21.57.212,443,443,true,FRA,Europe,DE,Frankfurt,219,5.05
193.123.36.53,443,443,true,FRA,Europe,DE,Frankfurt,285,5.04
143.47.251.240,443,443,true,FRA,Europe,DE,Frankfurt,203,5.03
138.2.18.82,8880,443,true,NRT,Asia Pacific,JP,Tokyo,249,5.00
193.122.58.158,443,443,true,FRA,Europe,DE,Frankfurt,252,4.99
193.123.189.110,443,443,true,FRA,Europe,DE,Frankfurt,329,4.98
143.47.180.253,443,443,true,FRA,Europe,DE,Frankfurt,228,4.98
158.180.60.56,443,443,true,FRA,Europe,DE,Frankfurt,294,4.96
141.147.47.32,2053,443,true,FRA,Europe,DE,Frankfurt,291,4.93
141.147.75.231,443,443,true,FRA,Europe,DE,Frankfurt,250,4.92
130.61.107.238,8443,443,true,FRA,Europe,DE,Frankfurt,248,4.91
158.180.15.144,443,443,true,FRA,Europe,DE,Frankfurt,315,4.90
168.138.165.174,443,443,true,SIN,Asia Pacific,SG,Singapore,93,4.90
158.180.55.67,443,443,true,FRA,Europe,DE,Frankfurt,262,4.89
129.154.59.99,443,443,true,ICN,Asia Pacific,KR,Seoul,142,4.89
141.145.199.188,443,443,true,CDG,Europe,FR,Paris,283,4.87
130.162.42.13,443,443,true,FRA,Europe,DE,Frankfurt,262,4.86
192.9.180.162,443,443,true,SYD,Oceania,AU,Sydney,195,4.85
131.186.25.156,2087,2096,true,ICN,Asia Pacific,KR,Seoul,141,4.84
129.159.205.103,443,443,true,FRA,Europe,DE,Frankfurt,204,4.83
143.47.236.92,443,443,true,FRA,Europe,DE,Frankfurt,284,4.82
84.8.157.252,443,443,true,FRA,Europe,DE,Frankfurt,321,4.80
132.226.128.87,443,443,true,FRA,Europe,DE,Frankfurt,256,4.80
143.47.225.197,443,443,true,FRA,Europe,DE,Frankfurt,231,4.79
141.147.42.87,443,443,true,FRA,Europe,DE,Frankfurt,280,4.75
143.47.187.140,443,443,true,FRA,Europe,DE,Frankfurt,211,4.74
138.3.240.63,443,443,true,FRA,Europe,DE,Frankfurt,359,4.71
158.180.14.56,443,443,true,FRA,Europe,DE,Frankfurt,212,4.70
79.72.85.136,443,443,true,FRA,Europe,DE,Frankfurt,258,4.67
158.180.54.122,443,443,true,FRA,Europe,DE,Frankfurt,213,4.67
144.24.90.107,443,443,true,ICN,Asia Pacific,KR,Seoul,234,4.65
141.147.147.180,443,443,true,KIX,Asia Pacific,JP,Osaka,148,4.62
158.178.145.195,443,443,true,FRA,Europe,DE,Frankfurt,380,4.60
132.226.135.225,443,443,true,FRA,Europe,DE,Frankfurt,217,4.59
144.24.200.164,443,443,true,MRS,Europe,FR,Marseille,411,4.59
158.178.153.149,443,443,true,FRA,Europe,DE,Frankfurt,353,4.57
193.123.69.77,443,443,true,CDG,Europe,FR,Paris,251,4.56
141.147.97.106,443,443,true,FRA,Europe,DE,Frankfurt,337,4.55
152.70.49.129,443,443,true,FRA,Europe,DE,Frankfurt,259,4.53
140.238.212.95,443,443,true,ZRH,Europe,CH,Zurich,189,4.48
152.70.61.130,443,443,true,FRA,Europe,DE,Frankfurt,281,4.47
144.21.49.116,443,443,true,FRA,Europe,DE,Frankfurt,280,4.46
132.145.54.84,2053,443,true,LHR,Europe,GB,London,329,4.46
129.146.171.186,8443,443,true,LAX,North America,US,Los Angeles,259,4.45
130.162.54.111,443,443,true,FRA,Europe,DE,Frankfurt,200,4.44
152.70.236.120,443,443,true,LAX,North America,US,Los Angeles,314,4.43
141.147.85.167,8443,443,true,LHR,Europe,GB,London,377,4.43
129.80.222.224,443,443,true,IAD,North America,US,Ashburn,359,4.43
152.70.253.50,443,443,true,LAX,North America,US,Los Angeles,285,4.42
130.162.215.33,443,443,true,FRA,Europe,DE,Frankfurt,182,4.42
132.226.132.179,443,443,true,FRA,Europe,DE,Frankfurt,226,4.40
152.67.231.219,443,443,true,SJC,North America,US,San Jose,448,4.39
155.248.196.123,443,443,true,YVR,North America,CA,Vancouver,244,4.39
150.230.146.170,2053,443,true,FRA,Europe,DE,Frankfurt,248,4.37
132.145.53.55,8443,443,true,LHR,Europe,GB,London,374,4.36
158.179.206.143,443,443,true,ARN,Europe,SE,Stockholm,387,4.30
144.24.20.92,8443,443,true,LAX,North America,US,Los Angeles,195,4.24
132.226.130.233,443,443,true,FRA,Europe,DE,Frankfurt,212,4.22
130.162.238.23,443,443,true,FRA,Europe,DE,Frankfurt,243,4.19
193.123.186.206,443,443,true,FRA,Europe,DE,Frankfurt,259,4.18
193.123.183.92,443,443,true,FRA,Europe,DE,Frankfurt,284,4.15
84.235.175.34,443,443,true,FRA,Europe,DE,Frankfurt,271,4.15
152.70.178.157,443,443,true,FRA,Europe,DE,Frankfurt,255,4.15
143.47.243.144,2053,443,true,LHR,Europe,GB,London,176,4.14
84.235.169.234,443,443,true,AMS,Europe,NL,Amsterdam,221,4.13
158.178.153.80,2096,443,true,AMS,Europe,NL,Amsterdam,242,4.11
130.162.236.22,443,443,true,FRA,Europe,DE,Frankfurt,248,4.08
143.47.229.94,443,443,true,FRA,Europe,DE,Frankfurt,235,4.03
152.70.36.81,443,443,true,LAX,North America,US,Los Angeles,235,3.99
130.162.165.142,443,443,true,FRA,Europe,DE,Frankfurt,206,3.99
129.146.254.39,443,443,true,LAX,North America,US,Los Angeles,289,3.95
129.80.177.42,443,443,true,IAD,North America,US,Ashburn,303,3.92
158.180.25.153,443,443,true,FRA,Europe,DE,Frankfurt,322,3.92
141.145.217.226,443,443,true,CDG,Europe,FR,Paris,226,3.91
129.146.168.102,443,443,true,LAX,North America,US,Los Angeles,252,3.89
129.213.136.180,443,443,true,IAD,North America,US,Ashburn,242,3.86
130.162.233.89,443,443,true,FRA,Europe,DE,Frankfurt,255,3.84
84.235.172.249,443,443,true,FRA,Europe,DE,Frankfurt,353,3.83
143.47.252.25,443,443,true,FRA,Europe,DE,Frankfurt,241,3.83
141.147.188.194,443,443,true,LAX,North America,US,Los Angeles,309,3.82
129.146.221.78,443,8443,true,LAX,North America,US,Los Angeles,332,3.81
144.21.61.94,443,443,true,FRA,Europe,DE,Frankfurt,175,3.79
193.123.179.165,443,443,true,FRA,Europe,DE,Frankfurt,347,3.77
140.84.179.114,443,443,true,DFW,North America,US,Dallas,368,3.77
89.168.17.228,443,443,true,MXP,Europe,IT,Milan,381,3.74
158.178.155.193,443,443,true,FRA,Europe,DE,Frankfurt,306,3.73
129.159.241.172,443,443,true,FRA,Europe,DE,Frankfurt,202,3.71
130.162.241.234,443,443,true,FRA,Europe,DE,Frankfurt,232,3.67
193.123.63.146,443,443,true,FRA,Europe,DE,Frankfurt,261,3.62
141.147.64.22,443,443,true,FRA,Europe,DE,Frankfurt,316,3.60
144.21.58.169,443,443,true,FRA,Europe,DE,Frankfurt,218,3.54
129.151.198.3,8443,443,true,ARN,Europe,SE,Stockholm,420,3.54
141.148.242.113,8443,443,true,AMS,Europe,NL,Amsterdam,275,3.54
193.123.33.35,443,443,true,FRA,Europe,DE,Frankfurt,224,3.53
144.24.243.207,443,443,true,ZRH,Europe,CH,Zurich,349,3.52
130.162.166.77,443,443,true,FRA,Europe,DE,Frankfurt,278,3.46
141.147.47.32,8443,443,true,FRA,Europe,DE,Frankfurt,258,3.41
193.123.186.249,443,443,true,FRA,Europe,DE,Frankfurt,341,3.35
151.145.39.237,443,443,true,YYZ,North America,CA,Toronto,402,3.34
152.70.165.56,443,443,true,FRA,Europe,DE,Frankfurt,262,3.33
