IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
129.151.198.3,8443,443,true,ARN,Europe,SE,Stockholm,397,4.56
141.147.3.149,443,443,true,FRA,Europe,DE,Frankfurt,200,4.54
132.145.54.84,2053,443,true,LHR,Europe,GB,London,224,4.53
138.3.240.63,443,443,true,FRA,Europe,DE,Frankfurt,382,4.50
141.148.8.153,443,443,true,IAD,North America,US,Ashburn,421,4.48
130.162.250.86,443,443,true,FRA,Europe,DE,Frankfurt,242,4.47
141.145.217.226,443,443,true,CDG,Europe,FR,Paris,179,4.47
144.24.73.232,443,443,true,ICN,Asia Pacific,KR,Seoul,281,4.47
168.138.165.174,443,443,true,SJC,North America,US,San Jose,58,4.44
141.147.147.180,443,443,true,KIX,Asia Pacific,JP,Osaka,198,4.43
129.159.205.103,443,443,true,FRA,Europe,DE,Frankfurt,220,4.42
141.147.101.140,443,443,true,FRA,Europe,DE,Frankfurt,304,4.38
152.70.155.147,8443,8443,true,LAX,North America,US,Los Angeles,307,4.38
138.2.18.82,8880,443,true,NRT,Asia Pacific,JP,Tokyo,289,4.33
144.24.20.92,8443,443,true,LAX,North America,US,Los Angeles,208,4.31
152.67.249.123,443,443,true,SJC,North America,US,San Jose,378,4.24
152.67.231.219,443,443,true,SJC,North America,US,San Jose,315,4.23
146.56.101.141,443,443,true,ICN,Asia Pacific,KR,Seoul,236,4.20
152.70.48.46,443,443,true,FRA,Europe,DE,Frankfurt,267,4.20
152.70.171.37,443,443,true,FRA,Europe,DE,Frankfurt,277,4.20
141.148.233.174,443,443,true,FRA,Europe,DE,Frankfurt,248,4.19
141.148.220.141,443,443,true,BOM,Asia Pacific,IN,Mumbai,156,4.17
130.162.144.191,443,443,true,ICN,Asia Pacific,KR,Seoul,118,4.15
132.226.114.74,443,443,true,LAX,North America,US,Los Angeles,286,4.15
129.146.254.39,443,443,true,LAX,North America,US,Los Angeles,319,4.09
144.24.200.164,443,443,true,MRS,Europe,FR,Marseille,261,4.09
158.101.206.181,443,443,true,FRA,Europe,DE,Frankfurt,322,4.09
129.213.136.180,443,443,true,IAD,North America,US,Ashburn,360,4.08
152.70.155.147,2053,2053,true,LAX,North America,US,Los Angeles,316,4.05
151.145.39.237,443,443,true,YUL,North America,CA,Montréal,269,4.00
141.144.234.209,443,443,true,FRA,Europe,DE,Frankfurt,239,3.99
158.178.206.197,2053,443,true,CDG,Europe,FR,Paris,538,3.98
150.230.146.170,2053,443,true,FRA,Europe,DE,Frankfurt,237,3.97
138.2.162.240,443,443,true,FRA,Europe,DE,Frankfurt,353,3.96
129.146.171.186,8443,443,true,LAX,North America,US,Los Angeles,333,3.95
130.162.190.46,443,443,true,FRA,Europe,DE,Frankfurt,257,3.95
152.70.71.23,443,443,true,MRS,Europe,FR,Marseille,119,3.91
132.145.116.185,443,443,true,NRT,Asia Pacific,JP,Tokyo,153,3.90
158.101.219.121,443,443,true,FRA,Europe,DE,Frankfurt,223,3.89
132.145.53.55,2053,443,true,LHR,Europe,GB,London,221,3.88
152.70.155.147,2096,2096,true,LAX,North America,US,Los Angeles,304,3.88
143.47.235.73,443,443,true,FRA,Europe,DE,Frankfurt,213,3.86
129.80.222.224,443,443,true,IAD,North America,US,Ashburn,309,3.84
130.162.254.209,443,443,true,FRA,Europe,DE,Frankfurt,265,3.84
141.148.227.19,443,443,true,AMS,Europe,NL,Amsterdam,378,3.82
152.70.56.147,443,443,true,FRA,Europe,DE,Frankfurt,274,3.81
152.70.239.197,443,443,true,LAX,North America,US,Los Angeles,318,3.79
143.47.234.15,443,443,true,FRA,Europe,DE,Frankfurt,248,3.76
132.226.209.233,443,443,true,FRA,Europe,DE,Frankfurt,323,3.74
143.47.236.90,443,443,true,FRA,Europe,DE,Frankfurt,215,3.73
130.61.67.56,443,443,true,FRA,Europe,DE,Frankfurt,204,3.70
89.168.17.228,443,443,true,MXP,Europe,IT,Milan,354,3.69
141.148.242.98,443,443,true,FRA,Europe,DE,Frankfurt,282,3.67
141.147.72.126,443,443,true,FRA,Europe,DE,Frankfurt,305,3.67
144.24.191.228,443,443,true,FRA,Europe,DE,Frankfurt,301,3.63
129.80.177.42,443,443,true,IAD,North America,US,Ashburn,234,3.62
143.47.191.55,443,443,true,FRA,Europe,DE,Frankfurt,242,3.57
141.148.229.136,443,443,true,FRA,Europe,DE,Frankfurt,223,3.56
129.146.168.102,443,443,true,LAX,North America,US,Los Angeles,241,3.55
141.148.236.102,443,443,true,FRA,Europe,DE,Frankfurt,252,3.53
144.21.43.105,443,443,true,FRA,Europe,DE,Frankfurt,209,3.51
193.123.57.239,443,443,true,FRA,Europe,DE,Frankfurt,323,3.50
89.168.43.28,443,443,true,CDG,Europe,FR,Paris,342,3.45
141.147.85.167,8443,443,true,LHR,Europe,GB,London,329,3.43
152.70.56.168,443,443,true,FRA,Europe,DE,Frankfurt,281,3.43
141.145.199.188,443,443,true,CDG,Europe,FR,Paris,334,3.41
130.162.247.124,443,443,true,FRA,Europe,DE,Frankfurt,343,3.41
141.147.71.170,443,443,true,FRA,Europe,DE,Frankfurt,248,3.40
143.47.226.93,443,443,true,FRA,Europe,DE,Frankfurt,219,3.40
152.70.155.147,2083,2083,true,LAX,North America,US,Los Angeles,271,3.39
140.238.218.65,2053,443,true,ZRH,Europe,CH,Zurich,239,3.35
141.144.192.112,443,443,true,FRA,Europe,DE,Frankfurt,325,3.34
144.21.41.121,443,443,true,FRA,Europe,DE,Frankfurt,294,3.32
158.178.193.206,443,443,true,CDG,Europe,FR,Paris,437,3.31
79.72.88.26,443,443,true,FRA,Europe,DE,Frankfurt,316,3.31
130.162.219.18,443,443,true,FRA,Europe,DE,Frankfurt,228,3.31
130.162.255.47,443,443,true,FRA,Europe,DE,Frankfurt,272,3.29
141.147.69.51,443,443,true,FRA,Europe,DE,Frankfurt,284,3.28
158.180.231.216,443,443,true,MRS,Europe,FR,Marseille,302,3.28
141.148.237.190,443,443,true,FRA,Europe,DE,Frankfurt,321,3.27
141.147.108.195,443,443,true,FRA,Europe,DE,Frankfurt,360,3.27
158.180.228.226,443,443,true,MXP,Europe,IT,Milan,376,3.26
158.180.15.139,443,443,true,FRA,Europe,DE,Frankfurt,226,3.25
141.148.236.0,443,443,true,FRA,Europe,DE,Frankfurt,242,3.25
141.144.205.84,443,443,true,FRA,Europe,DE,Frankfurt,311,3.22
193.122.15.37,443,443,true,FRA,Europe,DE,Frankfurt,224,3.21
141.147.117.80,443,443,true,FRA,Europe,DE,Frankfurt,375,3.20
141.147.50.245,443,443,true,FRA,Europe,DE,Frankfurt,298,3.16
138.3.255.79,443,443,true,FRA,Europe,DE,Frankfurt,464,3.15
140.238.173.181,2053,443,true,ZRH,Europe,CH,Zurich,213,3.11
143.47.187.169,443,443,true,FRA,Europe,DE,Frankfurt,317,3.10
158.180.21.216,443,443,true,FRA,Europe,DE,Frankfurt,221,3.05
158.179.207.182,2053,443,true,ARN,Europe,SE,Stockholm,369,3.04
158.101.223.214,443,443,true,FRA,Europe,DE,Frankfurt,240,3.01
143.47.232.231,443,443,true,FRA,Europe,DE,Frankfurt,224,2.96
158.180.30.138,443,443,true,FRA,Europe,DE,Frankfurt,221,2.93
138.2.142.130,443,443,true,FRA,Europe,DE,Frankfurt,305,2.92
141.147.109.67,443,443,true,FRA,Europe,DE,Frankfurt,333,2.92
143.47.190.121,443,443,true,FRA,Europe,DE,Frankfurt,228,2.90
130.162.179.232,443,443,true,FRA,Europe,DE,Frankfurt,311,2.89
138.2.174.242,443,443,true,FRA,Europe,DE,Frankfurt,373,2.89
152.70.62.26,443,443,true,FRA,Europe,DE,Frankfurt,258,2.89
158.101.211.51,443,443,true,FRA,Europe,DE,Frankfurt,242,2.88
141.148.239.98,443,443,true,FRA,Europe,DE,Frankfurt,326,2.88
143.47.182.47,443,443,true,FRA,Europe,DE,Frankfurt,316,2.85
144.22.252.124,443,443,true,GRU,South America,BR,São Paulo,338,2.85
129.159.143.171,8443,443,true,TLV,Middle East,IL,Tel Aviv,273,2.83
143.47.251.49,443,443,true,FRA,Europe,DE,Frankfurt,206,2.83
138.2.188.53,443,443,true,FRA,Europe,DE,Frankfurt,377,2.81
132.226.163.224,2053,443,true,GRU,South America,BR,São Paulo,495,2.80
141.148.242.175,443,443,true,FRA,Europe,DE,Frankfurt,317,2.75
141.148.239.72,443,443,true,FRA,Europe,DE,Frankfurt,313,2.74
158.178.152.255,443,443,true,FRA,Europe,DE,Frankfurt,385,2.73
129.159.129.107,8443,443,true,TLV,Middle East,IL,Tel Aviv,243,2.70
192.18.148.248,443,443,true,YYZ,North America,CA,Toronto,432,2.70
143.47.248.24,443,443,true,FRA,Europe,DE,Frankfurt,249,2.68
144.24.243.207,443,443,true,ZRH,Europe,CH,Zurich,369,2.64
141.148.234.183,443,443,true,FRA,Europe,DE,Frankfurt,322,2.63
152.70.58.106,443,443,true,FRA,Europe,DE,Frankfurt,289,2.63
79.76.45.137,2053,443,true,ARN,Europe,SE,Stockholm,309,2.61
143.47.253.207,443,443,true,FRA,Europe,DE,Frankfurt,357,2.60
144.21.40.182,443,443,true,FRA,Europe,DE,Frankfurt,324,2.60
141.147.10.41,443,443,true,FRA,Europe,DE,Frankfurt,227,2.58
155.248.187.211,443,443,true,NRT,Asia Pacific,JP,Tokyo,180,2.58
129.151.254.48,443,443,true,MRS,Europe,FR,Marseille,292,2.57
132.226.31.178,443,443,true,LAX,North America,US,Los Angeles,280,2.53
89.168.43.31,8443,443,true,CDG,Europe,FR,Paris,376,2.53
84.235.162.221,443,443,true,FRA,Europe,DE,Frankfurt,291,2.52
130.162.61.128,443,443,true,FRA,Europe,DE,Frankfurt,263,2.52
138.2.166.193,443,443,true,FRA,Europe,DE,Frankfurt,281,2.49
193.123.183.33,443,443,true,FRA,Europe,DE,Frankfurt,310,2.49
155.248.177.154,443,443,true,LAX,North America,US,Los Angeles,282,2.46
138.2.159.0,443,443,true,FRA,Europe,DE,Frankfurt,325,2.42
129.159.132.0,8443,443,true,TLV,Middle East,IL,Tel Aviv,226,2.41
129.159.132.0,2053,443,true,TLV,Middle East,IL,Tel Aviv,275,2.40
138.2.176.127,443,443,true,FRA,Europe,DE,Frankfurt,277,2.39
158.101.214.202,443,443,true,FRA,Europe,DE,Frankfurt,374,2.39
143.47.243.144,2053,443,true,LHR,Europe,GB,London,254,2.38
141.147.106.21,443,443,true,FRA,Europe,DE,Frankfurt,313,2.37
141.148.243.166,443,443,true,FRA,Europe,DE,Frankfurt,301,2.36
138.2.30.14,443,443,true,LAX,North America,US,Los Angeles,314,2.35
152.70.164.28,443,443,true,FRA,Europe,DE,Frankfurt,267,2.34
140.238.158.238,8080,443,true,YYZ,North America,CA,Toronto,498,2.32
152.70.59.90,8443,443,true,AMS,Europe,NL,Amsterdam,338,2.30
141.148.226.95,443,443,true,FRA,Europe,DE,Frankfurt,243,2.28
143.47.178.68,443,443,true,FRA,Europe,DE,Frankfurt,315,2.27
158.101.209.209,443,443,true,FRA,Europe,DE,Frankfurt,287,2.24
143.47.241.136,443,443,true,FRA,Europe,DE,Frankfurt,240,2.24
158.178.153.171,443,443,true,FRA,Europe,DE,Frankfurt,387,2.23
79.76.110.144,2053,443,true,FRA,Europe,DE,Frankfurt,229,2.21
79.72.76.109,2053,443,true,LHR,Europe,GB,London,155,2.21
152.70.155.147,2087,2087,true,LAX,North America,US,Los Angeles,336,2.20
79.76.119.90,443,443,true,FRA,Europe,DE,Frankfurt,268,2.19
129.159.129.107,2053,443,true,TLV,Middle East,IL,Tel Aviv,212,2.18
158.101.203.127,443,443,true,FRA,Europe,DE,Frankfurt,244,2.17
130.162.180.112,443,443,true,FRA,Europe,DE,Frankfurt,299,2.14
138.2.138.32,443,443,true,FRA,Europe,DE,Frankfurt,302,2.14
138.2.163.5,443,443,true,FRA,Europe,DE,Frankfurt,380,2.11
158.180.37.106,443,443,true,FRA,Europe,DE,Frankfurt,273,2.10
144.21.43.110,443,443,true,FRA,Europe,DE,Frankfurt,228,2.09
140.238.173.181,8443,443,true,ZRH,Europe,CH,Zurich,214,2.09
143.47.184.237,443,443,true,FRA,Europe,DE,Frankfurt,206,2.07
79.76.110.144,8443,443,true,FRA,Europe,DE,Frankfurt,196,2.04
144.24.174.226,443,443,true,FRA,Europe,DE,Frankfurt,253,2.04
158.180.230.4,8443,443,true,MXP,Europe,IT,Milan,357,2.03
158.101.223.52,443,443,true,FRA,Europe,DE,Frankfurt,266,2.01
79.72.76.109,8443,443,true,LHR,Europe,GB,London,202,2.00
130.162.183.129,443,443,true,FRA,Europe,DE,Frankfurt,294,1.99
84.235.175.90,443,443,true,FRA,Europe,DE,Frankfurt,260,1.94
84.235.168.102,443,443,true,FRA,Europe,DE,Frankfurt,257,1.93
141.147.79.195,443,443,true,FRA,Europe,DE,Frankfurt,204,1.93
152.70.58.95,443,443,true,FRA,Europe,DE,Frankfurt,313,1.92
140.238.218.65,8443,443,true,ZRH,Europe,CH,Zurich,232,1.92
168.138.141.235,2053,443,true,GRU,South America,BR,São Paulo,478,1.92
141.148.236.114,443,443,true,FRA,Europe,DE,Frankfurt,306,1.91
146.235.59.153,8443,443,true,GRU,South America,BR,São Paulo,449,1.91
158.179.207.182,8443,443,true,ARN,Europe,SE,Stockholm,401,1.90
143.47.182.41,443,443,true,FRA,Europe,DE,Frankfurt,214,1.90
141.145.216.142,2087,443,true,CDG,Europe,FR,Paris,345,1.89
89.168.43.31,2053,443,true,CDG,Europe,FR,Paris,331,1.89
152.70.181.165,443,443,true,FRA,Europe,DE,Frankfurt,291,1.88
152.70.54.123,443,443,true,FRA,Europe,DE,Frankfurt,257,1.86
141.147.84.57,443,443,true,FRA,Europe,DE,Frankfurt,282,1.84
158.178.159.123,443,443,true,FRA,Europe,DE,Frankfurt,406,1.80
158.179.206.18,2053,443,true,ARN,Europe,SE,Stockholm,364,1.74
158.179.206.18,8443,443,true,ARN,Europe,SE,Stockholm,410,1.74
129.159.143.171,2053,443,true,TLV,Middle East,IL,Tel Aviv,263,1.73
143.47.241.184,443,443,true,FRA,Europe,DE,Frankfurt,220,1.73
158.178.147.164,443,443,true,FRA,Europe,DE,Frankfurt,382,1.72
129.151.104.245,8443,443,true,SCL,South America,CL,Santiago,334,1.72
143.47.181.110,443,443,true,FRA,Europe,DE,Frankfurt,190,1.72
193.123.177.207,443,443,true,FRA,Europe,DE,Frankfurt,320,1.71
141.148.242.113,8443,443,true,AMS,Europe,NL,Amsterdam,360,1.71
141.147.98.216,443,443,true,FRA,Europe,DE,Frankfurt,256,1.70
84.235.174.15,443,443,true,FRA,Europe,DE,Frankfurt,351,1.69
143.47.255.15,443,443,true,FRA,Europe,DE,Frankfurt,233,1.67
158.101.192.188,443,443,true,FRA,Europe,DE,Frankfurt,248,1.65
158.178.149.202,443,443,true,FRA,Europe,DE,Frankfurt,366,1.65
141.144.193.36,443,443,true,FRA,Europe,DE,Frankfurt,318,1.63
130.162.230.144,443,443,true,FRA,Europe,DE,Frankfurt,248,1.63
140.238.158.238,443,443,true,YYZ,North America,CA,Toronto,353,1.62
152.70.50.114,443,443,true,FRA,Europe,DE,Frankfurt,257,1.61
130.162.237.220,443,443,true,FRA,Europe,DE,Frankfurt,300,1.59
143.47.186.59,443,443,true,FRA,Europe,DE,Frankfurt,226,1.57
152.70.61.98,443,443,true,FRA,Europe,DE,Frankfurt,281,1.57
141.147.79.39,443,443,true,FRA,Europe,DE,Frankfurt,295,1.57
84.235.163.243,443,443,true,FRA,Europe,DE,Frankfurt,291,1.56
143.47.254.70,443,443,true,FRA,Europe,DE,Frankfurt,225,1.56
130.162.222.76,443,443,true,FRA,Europe,DE,Frankfurt,302,1.56
152.70.107.207,443,443,true,LAX,North America,US,Los Angeles,260,1.52
130.162.244.92,443,443,true,FRA,Europe,DE,Frankfurt,260,1.51
158.178.155.81,443,443,true,FRA,Europe,DE,Frankfurt,277,1.49
130.162.244.195,443,443,true,FRA,Europe,DE,Frankfurt,241,1.48
79.76.121.23,443,443,true,FRA,Europe,DE,Frankfurt,248,1.48
141.147.2.69,443,443,true,FRA,Europe,DE,Frankfurt,283,1.46
79.72.85.240,443,443,true,FRA,Europe,DE,Frankfurt,254,1.44
141.147.46.29,443,443,true,FRA,Europe,DE,Frankfurt,219,1.44
141.145.205.115,8443,8443,true,CDG,Europe,FR,Paris,360,1.43
138.2.170.149,443,443,true,FRA,Europe,DE,Frankfurt,393,1.43
143.47.236.192,443,443,true,FRA,Europe,DE,Frankfurt,275,1.41
152.70.186.99,443,443,true,FRA,Europe,DE,Frankfurt,254,1.41
152.70.49.129,443,443,true,FRA,Europe,DE,Frankfurt,295,1.38
144.21.60.58,443,443,true,FRA,Europe,DE,Frankfurt,185,1.36
144.21.55.175,443,443,true,FRA,Europe,DE,Frankfurt,316,1.34
158.178.147.14,443,443,true,FRA,Europe,DE,Frankfurt,318,1.34
79.72.66.41,443,443,true,FRA,Europe,DE,Frankfurt,366,1.32
158.180.14.143,443,443,true,FRA,Europe,DE,Frankfurt,223,1.29
130.162.243.143,443,443,true,FRA,Europe,DE,Frankfurt,240,1.28
158.101.206.124,443,443,true,FRA,Europe,DE,Frankfurt,225,1.27
193.123.180.211,443,443,true,FRA,Europe,DE,Frankfurt,288,1.27
130.162.217.223,443,443,true,FRA,Europe,DE,Frankfurt,268,1.25
141.147.47.32,8443,443,true,FRA,Europe,DE,Frankfurt,292,1.25
143.47.255.98,443,443,true,FRA,Europe,DE,Frankfurt,218,1.22
158.180.28.15,443,443,true,FRA,Europe,DE,Frankfurt,275,1.22
141.147.35.126,443,443,true,FRA,Europe,DE,Frankfurt,358,1.22
79.76.45.137,8443,443,true,ARN,Europe,SE,Stockholm,258,1.22
141.147.5.157,443,443,true,FRA,Europe,DE,Frankfurt,280,1.20
141.148.187.195,443,443,true,LAX,North America,US,Los Angeles,325,1.18
130.162.213.77,443,443,true,FRA,Europe,DE,Frankfurt,205,1.17
141.147.40.199,443,443,true,FRA,Europe,DE,Frankfurt,287,1.11
141.148.226.170,443,443,true,FRA,Europe,DE,Frankfurt,243,1.10
130.162.240.164,443,443,true,FRA,Europe,DE,Frankfurt,223,1.10
152.70.50.61,443,443,true,FRA,Europe,DE,Frankfurt,197,1.09
193.123.33.40,443,443,true,FRA,Europe,DE,Frankfurt,343,1.09
84.235.172.68,443,443,true,FRA,Europe,DE,Frankfurt,295,1.08
132.145.53.55,8443,443,true,LHR,Europe,GB,London,157,1.05
130.162.175.191,443,443,true,FRA,Europe,DE,Frankfurt,203,1.05
84.235.168.111,443,443,true,FRA,Europe,DE,Frankfurt,274,1.04
79.72.84.31,443,443,true,FRA,Europe,DE,Frankfurt,243,1.04
193.123.32.91,443,443,true,FRA,Europe,DE,Frankfurt,341,1.02
141.147.49.65,443,443,true,FRA,Europe,DE,Frankfurt,326,0.98
130.162.191.179,443,443,true,FRA,Europe,DE,Frankfurt,288,0.98
141.147.47.32,2053,443,true,FRA,Europe,DE,Frankfurt,268,0.96
130.162.233.131,443,443,true,FRA,Europe,DE,Frankfurt,233,0.95
141.147.101.152,443,443,true,FRA,Europe,DE,Frankfurt,286,0.94
141.147.116.185,443,443,true,FRA,Europe,DE,Frankfurt,333,0.92
141.147.70.221,443,443,true,FRA,Europe,DE,Frankfurt,283,0.92
130.162.237.250,443,443,true,FRA,Europe,DE,Frankfurt,236,0.92
