IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
54.202.239.186,443,443,true,SEA,North America,US,Seattle,289,8.46
67.226.221.64,80,443,true,SJC,North America,US,San Jose,385,8.45
54.202.53.141,443,443,true,SEA,North America,US,Seattle,251,8.43
34.214.29.4,443,443,true,SEA,North America,US,Seattle,302,8.43
3.101.73.167,80,443,true,SJC,North America,US,San Jose,324,8.42
35.166.37.204,443,443,true,SEA,North America,US,Seattle,240,8.42
3.230.207.59,2095,443,true,IAD,North America,US,Ashburn,288,8.41
3.138.124.38,443,443,true,IAD,North America,US,Ashburn,296,8.41
3.14.251.175,443,443,true,IAD,North America,US,Ashburn,370,8.40
67.226.221.104,443,443,true,SJC,North America,US,San Jose,309,8.39
108.129.194.57,443,443,true,DUB,Europe,IE,Dublin,311,8.39
54.245.155.49,443,443,true,SEA,North America,US,Seattle,242,8.38
54.213.215.13,8443,443,true,PDX,North America,US,Portland,265,8.38
204.110.220.239,80,443,true,SJC,North America,US,San Jose,239,8.38
35.89.233.140,443,443,true,PDX,North America,US,Portland,341,8.36
67.226.221.182,80,443,true,SJC,North America,US,San Jose,308,8.36
35.90.52.30,443,443,true,SEA,North America,US,Seattle,221,8.35
18.169.240.3,443,443,true,LHR,Europe,GB,London,312,8.35
3.101.102.25,80,443,true,SJC,North America,US,San Jose,271,8.34
67.226.221.246,80,443,true,SJC,North America,US,San Jose,468,8.34
34.218.130.79,443,443,true,PDX,North America,US,Portland,220,8.33
54.176.113.170,80,443,true,SJC,North America,US,San Jose,314,8.33
18.220.213.169,443,443,true,IAD,North America,US,Ashburn,336,8.32
204.110.220.175,80,443,true,SJC,North America,US,San Jose,237,8.32
44.224.24.91,443,443,true,PDX,North America,US,Portland,240,8.31
3.238.204.68,443,443,true,IAD,North America,US,Ashburn,268,8.31
18.118.208.67,443,443,true,IAD,North America,US,Ashburn,378,8.30
204.110.220.131,80,443,true,SJC,North America,US,San Jose,199,8.30
3.230.207.59,2087,443,true,IAD,North America,US,Ashburn,306,8.30
54.163.152.193,443,443,true,IAD,North America,US,Ashburn,320,8.30
54.177.196.101,80,443,true,SJC,North America,US,San Jose,319,8.29
67.226.221.228,80,443,true,SJC,North America,US,San Jose,307,8.29
108.129.185.119,443,443,true,DUB,Europe,IE,Dublin,343,8.28
52.15.115.215,8443,443,true,IAD,North America,US,Ashburn,318,8.28
67.226.221.228,443,443,true,SJC,North America,US,San Jose,346,8.28
3.131.36.62,443,443,true,IAD,North America,US,Ashburn,258,8.27
3.86.231.180,443,443,true,IAD,North America,US,Ashburn,283,8.27
44.224.24.91,443,443,true,SEA,North America,US,Seattle,244,8.27
35.179.183.7,443,443,true,LHR,Europe,GB,London,372,8.27
54.202.153.192,443,443,true,SEA,North America,US,Seattle,292,8.27
67.226.221.212,80,443,true,SJC,North America,US,San Jose,387,8.27
3.22.120.88,443,443,true,IAD,North America,US,Ashburn,371,8.26
34.221.20.125,8443,443,true,SEA,North America,US,Seattle,228,8.26
54.72.217.96,443,443,true,DUB,Europe,IE,Dublin,335,8.25
67.226.221.11,80,443,true,SJC,North America,US,San Jose,396,8.25
204.110.220.231,80,443,true,SJC,North America,US,San Jose,227,8.25
67.226.221.30,80,443,true,SJC,North America,US,San Jose,206,8.25
54.70.24.136,443,443,true,SEA,North America,US,Seattle,300,8.25
67.226.221.182,443,443,true,SJC,North America,US,San Jose,227,8.24
67.226.221.255,80,443,true,SJC,North America,US,San Jose,452,8.20
54.219.128.169,80,443,true,SJC,North America,US,San Jose,362,8.20
34.193.164.187,443,443,true,IAD,North America,US,Ashburn,344,8.20
18.171.143.197,443,443,true,LHR,Europe,GB,London,306,8.19
204.110.220.53,80,443,true,SJC,North America,US,San Jose,191,8.19
51.20.50.91,8880,443,true,ARN,Europe,SE,Stockholm,249,8.18
44.192.30.152,443,443,true,IAD,North America,US,Ashburn,395,8.18
54.246.145.152,443,443,true,DUB,Europe,IE,Dublin,270,8.18
3.147.55.129,443,443,true,IAD,North America,US,Ashburn,316,8.18
35.172.223.49,443,443,true,IAD,North America,US,Ashburn,261,8.18
18.192.62.218,443,443,true,FRA,Europe,DE,Frankfurt,230,8.17
67.226.221.246,443,443,true,SJC,North America,US,San Jose,409,8.16
3.218.234.33,443,443,true,IAD,North America,US,Ashburn,301,8.15
18.226.34.119,443,443,true,IAD,North America,US,Ashburn,331,8.14
18.118.30.188,8443,443,true,IAD,North America,US,Ashburn,289,8.14
52.89.100.174,443,443,true,SEA,North America,US,Seattle,287,8.14
67.226.221.124,80,443,true,SJC,North America,US,San Jose,418,8.14
47.129.106.240,443,443,true,SIN,Asia Pacific,SG,Singapore,346,8.14
3.133.148.132,443,443,true,IAD,North America,US,Ashburn,304,8.13
3.99.192.219,443,443,true,YUL,North America,CA,Montréal,266,8.13
3.128.206.213,8443,443,true,IAD,North America,US,Ashburn,332,8.13
204.110.220.153,80,443,true,SJC,North America,US,San Jose,217,8.12
54.213.215.13,2053,443,true,PDX,North America,US,Portland,234,8.12
3.133.94.85,443,443,true,IAD,North America,US,Ashburn,236,8.11
18.170.3.66,443,443,true,LHR,Europe,GB,London,359,8.10
67.226.221.102,443,443,true,SJC,North America,US,San Jose,403,8.10
98.80.140.239,443,443,true,IAD,North America,US,Ashburn,244,8.09
204.110.220.143,80,443,true,SJC,North America,US,San Jose,193,8.09
67.226.221.214,443,443,true,SJC,North America,US,San Jose,319,8.08
204.110.220.50,80,443,true,SJC,North America,US,San Jose,198,8.08
18.223.188.118,443,443,true,IAD,North America,US,Ashburn,240,8.08
44.217.235.114,2053,443,true,IAD,North America,US,Ashburn,246,8.07
18.191.192.52,443,443,true,IAD,North America,US,Ashburn,314,8.07
204.110.220.32,80,443,true,SJC,North America,US,San Jose,198,8.07
3.18.196.26,443,443,true,IAD,North America,US,Ashburn,263,8.06
3.16.129.252,443,443,true,IAD,North America,US,Ashburn,252,8.05
3.145.123.29,443,443,true,IAD,North America,US,Ashburn,221,8.04
35.179.155.245,443,443,true,LHR,Europe,GB,London,299,8.03
54.161.219.237,443,443,true,IAD,North America,US,Ashburn,330,8.03
34.216.124.126,443,443,true,PDX,North America,US,Portland,220,8.03
54.67.51.104,2053,443,true,SJC,North America,US,San Jose,311,8.02
3.22.117.189,443,443,true,IAD,North America,US,Ashburn,322,8.01
44.228.63.60,80,443,true,PDX,North America,US,Portland,317,8.01
3.145.201.169,443,443,true,IAD,North America,US,Ashburn,420,8.01
54.218.90.84,443,443,true,SEA,North America,US,Seattle,367,8.00
204.110.220.18,80,443,true,SJC,North America,US,San Jose,214,8.00
3.76.75.137,443,443,true,FRA,Europe,DE,Frankfurt,336,8.00
44.227.78.80,443,443,true,SEA,North America,US,Seattle,271,7.99
3.135.187.102,443,443,true,IAD,North America,US,Ashburn,608,7.98
35.167.93.200,443,443,true,PDX,North America,US,Portland,274,7.98
67.226.221.104,80,443,true,SJC,North America,US,San Jose,323,7.98
35.91.177.172,443,443,true,SEA,North America,US,Seattle,301,7.98
204.110.220.84,80,443,true,SJC,North America,US,San Jose,193,7.98
3.143.17.170,443,443,true,IAD,North America,US,Ashburn,341,7.97
52.32.90.142,80,443,true,PDX,North America,US,Portland,313,7.96
204.110.220.185,80,443,true,SJC,North America,US,San Jose,228,7.96
34.245.153.62,443,443,true,DUB,Europe,IE,Dublin,245,7.96
18.175.230.135,443,443,true,LHR,Europe,GB,London,306,7.95
67.226.221.16,443,443,true,SJC,North America,US,San Jose,229,7.95
18.184.73.103,8080,443,true,FRA,Europe,DE,Frankfurt,284,7.94
67.226.221.102,80,443,true,SJC,North America,US,San Jose,216,7.94
3.137.182.157,443,443,true,IAD,North America,US,Ashburn,247,7.93
54.164.118.39,443,443,true,IAD,North America,US,Ashburn,306,7.93
3.141.35.216,8443,443,true,IAD,North America,US,Ashburn,377,7.92
3.136.25.104,443,443,true,IAD,North America,US,Ashburn,285,7.91
35.174.172.160,443,443,true,IAD,North America,US,Ashburn,246,7.91
3.82.114.251,443,443,true,IAD,North America,US,Ashburn,339,7.91
3.22.241.99,443,443,true,CMH,North America,US,Columbus,312,7.91
204.110.220.201,80,443,true,SJC,North America,US,San Jose,205,7.91
204.110.220.97,80,443,true,SJC,North America,US,San Jose,208,7.90
3.238.99.195,443,443,true,IAD,North America,US,Ashburn,290,7.90
3.141.223.191,8443,443,true,ORD,North America,US,Chicago,261,7.90
3.141.223.191,2053,443,true,ORD,North America,US,Chicago,249,7.90
67.226.221.6,443,443,true,SJC,North America,US,San Jose,229,7.89
67.226.221.185,80,443,true,SJC,North America,US,San Jose,234,7.89
18.188.58.86,443,443,true,CMH,North America,US,Columbus,348,7.89
18.199.213.201,443,443,true,FRA,Europe,DE,Frankfurt,293,7.88
51.20.50.91,8880,443,true,ARN,Europe,SE,Stockholm,228,7.88
3.15.153.182,443,443,true,IAD,North America,US,Ashburn,278,7.87
3.76.75.137,2053,443,true,FRA,Europe,DE,Frankfurt,209,7.87
54.190.156.147,8443,443,true,PDX,North America,US,Portland,301,7.87
18.226.93.44,8443,443,true,ORD,North America,US,Chicago,296,7.87
3.89.19.79,443,443,true,IAD,North America,US,Ashburn,298,7.87
35.88.27.65,8443,443,true,SEA,North America,US,Seattle,256,7.86
3.141.223.191,8443,443,true,ORD,North America,US,Chicago,338,7.85
35.95.116.172,443,443,true,SEA,North America,US,Seattle,249,7.84
3.239.16.253,443,443,true,IAD,North America,US,Ashburn,290,7.84
3.135.197.90,443,443,true,IAD,North America,US,Ashburn,236,7.84
18.117.247.3,443,443,true,IAD,North America,US,Ashburn,290,7.84
3.76.75.137,443,443,true,FRA,Europe,DE,Frankfurt,186,7.84
67.226.221.1,80,443,true,SJC,North America,US,San Jose,232,7.84
35.173.57.45,443,443,true,IAD,North America,US,Ashburn,295,7.83
35.172.128.230,443,443,true,IAD,North America,US,Ashburn,289,7.83
3.145.148.44,443,443,true,IAD,North America,US,Ashburn,337,7.82
67.226.221.150,80,443,true,SJC,North America,US,San Jose,377,7.80
44.203.183.223,443,443,true,IAD,North America,US,Ashburn,354,7.80
98.82.112.25,443,443,true,IAD,North America,US,Ashburn,296,7.80
35.171.140.167,443,443,true,IAD,North America,US,Ashburn,370,7.79
18.218.109.247,443,443,true,IAD,North America,US,Ashburn,419,7.79
54.185.176.179,443,443,true,SEA,North America,US,Seattle,304,7.79
3.143.211.55,443,443,true,IAD,North America,US,Ashburn,247,7.78
35.90.134.68,443,443,true,SEA,North America,US,Seattle,287,7.76
52.15.97.71,8443,443,true,IAD,North America,US,Ashburn,295,7.75
67.226.221.214,80,443,true,SJC,North America,US,San Jose,302,7.74
52.15.97.71,8443,443,true,ORD,North America,US,Chicago,305,7.74
3.149.230.144,443,443,true,IAD,North America,US,Ashburn,308,7.73
3.83.125.240,443,443,true,IAD,North America,US,Ashburn,266,7.73
3.19.219.59,443,443,true,IAD,North America,US,Ashburn,356,7.72
3.144.203.3,443,443,true,IAD,North America,US,Ashburn,229,7.72
3.82.126.115,443,443,true,IAD,North America,US,Ashburn,233,7.72
67.226.221.100,80,443,true,SJC,North America,US,San Jose,316,7.72
98.82.153.6,2096,443,true,IAD,North America,US,Ashburn,280,7.72
35.182.188.214,443,443,true,YUL,North America,CA,Montréal,378,7.71
18.118.119.27,443,443,true,IAD,North America,US,Ashburn,385,7.70
3.17.175.137,443,443,true,IAD,North America,US,Ashburn,320,7.70
18.170.115.112,443,443,true,LHR,Europe,GB,London,236,7.69
98.82.15.190,443,443,true,IAD,North America,US,Ashburn,244,7.68
3.149.238.99,443,443,true,IAD,North America,US,Ashburn,410,7.68
54.167.43.59,443,443,true,IAD,North America,US,Ashburn,402,7.68
52.41.218.4,80,443,true,PDX,North America,US,Portland,262,7.68
3.14.144.199,443,443,true,IAD,North America,US,Ashburn,259,7.68
3.16.78.54,443,443,true,IAD,North America,US,Ashburn,363,7.67
3.239.3.108,443,443,true,IAD,North America,US,Ashburn,277,7.67
3.147.75.105,443,443,true,IAD,North America,US,Ashburn,268,7.66
3.129.183.128,443,443,true,CMH,North America,US,Columbus,319,7.66
98.84.11.224,443,443,true,IAD,North America,US,Ashburn,320,7.66
3.144.191.4,443,443,true,ORD,North America,US,Chicago,257,7.65
18.227.134.200,443,443,true,IAD,North America,US,Ashburn,233,7.64
3.144.181.231,443,443,true,IAD,North America,US,Ashburn,230,7.63
3.230.207.59,8443,443,true,IAD,North America,US,Ashburn,233,7.63
3.123.242.99,443,443,true,FRA,Europe,DE,Frankfurt,191,7.63
3.147.79.6,443,443,true,IAD,North America,US,Ashburn,344,7.63
18.118.106.107,443,443,true,IAD,North America,US,Ashburn,236,7.63
3.16.14.110,443,443,true,IAD,North America,US,Ashburn,268,7.62
18.175.232.29,443,443,true,LHR,Europe,GB,London,371,7.62
3.22.241.99,443,443,true,ORD,North America,US,Chicago,258,7.62
54.203.85.46,80,443,true,SEA,North America,US,Seattle,404,7.62
35.183.197.244,443,443,true,YUL,North America,CA,Montréal,384,7.61
54.187.101.21,443,443,true,SEA,North America,US,Seattle,287,7.60
3.129.183.128,443,443,true,CMH,North America,US,Columbus,333,7.60
18.217.135.175,443,443,true,IAD,North America,US,Ashburn,240,7.59
52.14.217.187,443,443,true,IAD,North America,US,Ashburn,294,7.59
3.145.57.42,443,443,true,IAD,North America,US,Ashburn,323,7.59
52.15.116.117,443,443,true,IAD,North America,US,Ashburn,243,7.59
3.99.192.219,443,443,true,YUL,North America,CA,Montréal,280,7.58
18.216.163.250,443,443,true,IAD,North America,US,Ashburn,234,7.57
3.236.116.43,443,443,true,IAD,North America,US,Ashburn,294,7.57
44.202.152.98,443,443,true,IAD,North America,US,Ashburn,254,7.56
44.222.175.199,443,443,true,IAD,North America,US,Ashburn,257,7.56
3.19.67.85,443,443,true,IAD,North America,US,Ashburn,312,7.56
3.144.191.4,443,443,true,ORD,North America,US,Chicago,319,7.56
3.82.153.90,443,443,true,IAD,North America,US,Ashburn,248,7.56
18.217.153.173,443,443,true,IAD,North America,US,Ashburn,263,7.55
44.201.27.243,443,443,true,IAD,North America,US,Ashburn,248,7.55
3.239.93.224,443,443,true,IAD,North America,US,Ashburn,330,7.55
54.167.116.168,443,443,true,IAD,North America,US,Ashburn,355,7.54
3.135.17.193,443,443,true,IAD,North America,US,Ashburn,266,7.54
3.145.8.198,443,443,true,IAD,North America,US,Ashburn,272,7.54
3.67.6.244,8443,443,true,FRA,Europe,DE,Frankfurt,273,7.54
98.81.28.25,443,443,true,IAD,North America,US,Ashburn,258,7.53
3.145.201.169,443,443,true,IAD,North America,US,Ashburn,331,7.53
18.175.185.247,443,443,true,LHR,Europe,GB,London,311,7.53
3.148.108.35,443,443,true,IAD,North America,US,Ashburn,341,7.52
3.145.57.42,443,443,true,IAD,North America,US,Ashburn,234,7.52
98.84.13.47,443,443,true,IAD,North America,US,Ashburn,292,7.51
3.96.124.230,443,443,true,YUL,North America,CA,Montréal,266,7.51
35.182.148.6,443,443,true,YUL,North America,CA,Montréal,264,7.51
44.228.63.60,443,443,true,PDX,North America,US,Portland,241,7.50
52.41.218.4,443,443,true,PDX,North America,US,Portland,286,7.50
3.137.221.61,443,443,true,IAD,North America,US,Ashburn,447,7.50
44.210.76.216,443,443,true,IAD,North America,US,Ashburn,246,7.50
