IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
18.200.197.244,2083,443,true,DUB,Europe,IE,Dublin,261,11.83
18.192.114.22,443,443,true,FRA,Europe,DE,Frankfurt,208,11.82
18.134.92.238,8443,443,true,LHR,Europe,GB,London,336,11.82
3.71.97.23,443,443,true,FRA,Europe,DE,Frankfurt,298,11.81
52.212.168.236,443,443,true,DUB,Europe,IE,Dublin,327,11.81
63.177.135.245,2053,443,true,FRA,Europe,DE,Frankfurt,272,11.81
35.176.229.223,80,443,true,LHR,Europe,GB,London,289,11.81
18.197.218.69,443,443,true,FRA,Europe,DE,Frankfurt,250,11.80
35.176.229.223,443,443,true,LHR,Europe,GB,London,265,11.80
108.129.75.1,443,443,true,DUB,Europe,IE,Dublin,293,11.79
54.216.117.16,443,443,true,DUB,Europe,IE,Dublin,305,11.79
18.133.189.76,443,443,true,LHR,Europe,GB,London,306,11.79
18.134.12.247,443,443,true,LHR,Europe,GB,London,340,11.79
3.79.160.138,443,443,true,FRA,Europe,DE,Frankfurt,246,11.79
16.16.207.12,443,443,true,CPH,Europe,DK,Copenhagen,352,11.79
18.133.139.111,443,443,true,LHR,Europe,GB,London,229,11.78
18.170.121.196,443,443,true,LHR,Europe,GB,London,363,11.78
16.171.233.74,443,443,true,CPH,Europe,DK,Copenhagen,276,11.77
3.9.223.59,443,443,true,LHR,Europe,GB,London,252,11.77
16.170.45.50,8443,443,true,ARN,Europe,SE,Stockholm,381,11.77
18.134.154.207,443,443,true,LHR,Europe,GB,London,309,11.76
35.181.77.67,443,443,true,CDG,Europe,FR,Paris,370,11.74
3.71.189.51,2053,443,true,FRA,Europe,DE,Frankfurt,323,11.73
3.73.6.186,2053,443,true,FRA,Europe,DE,Frankfurt,229,11.72
16.16.27.47,443,443,true,CPH,Europe,DK,Copenhagen,312,11.71
67.226.223.41,80,443,true,LHR,Europe,GB,London,558,11.70
67.226.223.199,80,443,true,LHR,Europe,GB,London,457,11.70
3.255.157.231,8080,443,true,DUB,Europe,IE,Dublin,324,11.70
3.124.208.189,443,443,true,FRA,Europe,DE,Frankfurt,263,11.69
34.249.147.242,2096,443,true,DUB,Europe,IE,Dublin,247,11.69
3.77.33.243,443,443,true,FRA,Europe,DE,Frankfurt,303,11.68
18.133.193.170,443,443,true,LHR,Europe,GB,London,226,11.68
16.171.241.98,443,443,true,CPH,Europe,DK,Copenhagen,372,11.67
51.21.128.174,443,443,true,CPH,Europe,DK,Copenhagen,270,11.66
34.249.147.242,2096,443,true,DUB,Europe,IE,Dublin,380,11.66
3.74.9.115,8443,443,true,FRA,Europe,DE,Frankfurt,281,11.66
54.154.252.151,443,443,true,DUB,Europe,IE,Dublin,252,11.65
3.122.100.160,443,443,true,FRA,Europe,DE,Frankfurt,295,11.65
18.133.255.102,443,443,true,LHR,Europe,GB,London,334,11.64
54.74.90.12,8080,443,true,DUB,Europe,IE,Dublin,292,11.64
34.251.2.62,443,443,true,DUB,Europe,IE,Dublin,262,11.63
3.78.219.207,443,443,true,FRA,Europe,DE,Frankfurt,207,11.63
51.20.163.38,2053,443,true,ARN,Europe,SE,Stockholm,242,11.63
18.175.175.181,443,443,true,LHR,Europe,GB,London,257,11.62
35.159.246.195,443,443,true,FRA,Europe,DE,Frankfurt,194,11.61
67.226.223.63,80,443,true,LHR,Europe,GB,London,442,11.61
54.74.90.12,8080,443,true,DUB,Europe,IE,Dublin,260,11.60
3.253.137.119,8080,443,true,DUB,Europe,IE,Dublin,457,11.60
16.16.57.231,443,443,true,CPH,Europe,DK,Copenhagen,195,11.59
18.175.183.63,443,443,true,LHR,Europe,GB,London,330,11.59
3.75.229.254,443,443,true,FRA,Europe,DE,Frankfurt,249,11.59
67.226.223.198,80,443,true,LHR,Europe,GB,London,486,11.59
51.20.182.22,443,443,true,CPH,Europe,DK,Copenhagen,346,11.58
54.195.58.80,443,443,true,DUB,Europe,IE,Dublin,268,11.58
63.34.20.192,443,443,true,DUB,Europe,IE,Dublin,384,11.57
16.170.231.13,443,443,true,CPH,Europe,DK,Copenhagen,293,11.57
51.20.248.132,443,443,true,CPH,Europe,DK,Copenhagen,298,11.55
34.252.218.160,443,443,true,DUB,Europe,IE,Dublin,291,11.55
34.254.186.14,443,443,true,DUB,Europe,IE,Dublin,194,11.54
3.73.76.242,8443,443,true,FRA,Europe,DE,Frankfurt,353,11.54
51.20.132.68,2053,443,true,ARN,Europe,SE,Stockholm,272,11.54
34.249.147.242,2087,443,true,DUB,Europe,IE,Dublin,240,11.53
16.170.140.82,443,443,true,CPH,Europe,DK,Copenhagen,365,11.53
51.20.255.201,443,443,true,CPH,Europe,DK,Copenhagen,300,11.53
51.20.163.38,8443,443,true,ARN,Europe,SE,Stockholm,212,11.53
34.249.147.242,2087,443,true,DUB,Europe,IE,Dublin,198,11.52
67.226.223.253,80,443,true,LHR,Europe,GB,London,397,11.52
3.67.232.136,443,443,true,FRA,Europe,DE,Frankfurt,287,11.52
35.181.77.67,443,443,true,CDG,Europe,FR,Paris,386,11.51
52.47.76.15,443,443,true,CDG,Europe,FR,Paris,317,11.51
54.170.134.110,443,443,true,DUB,Europe,IE,Dublin,328,11.50
3.78.226.153,443,443,true,FRA,Europe,DE,Frankfurt,361,11.50
51.21.128.174,443,443,true,CPH,Europe,DK,Copenhagen,351,11.50
18.184.55.249,443,443,true,FRA,Europe,DE,Frankfurt,348,11.50
3.71.189.51,2053,443,true,FRA,Europe,DE,Frankfurt,309,11.49
3.78.226.128,443,443,true,FRA,Europe,DE,Frankfurt,364,11.48
51.20.133.4,8443,443,true,AMS,Europe,NL,Amsterdam,315,11.48
34.252.218.160,443,443,true,DUB,Europe,IE,Dublin,203,11.47
35.181.145.78,8443,443,true,CDG,Europe,FR,Paris,302,11.47
51.20.67.50,443,443,true,CPH,Europe,DK,Copenhagen,277,11.47
35.159.93.42,443,443,true,FRA,Europe,DE,Frankfurt,352,11.45
54.154.221.145,443,443,true,DUB,Europe,IE,Dublin,308,11.44
34.254.186.14,443,443,true,DUB,Europe,IE,Dublin,297,11.44
3.253.137.119,8080,443,true,DUB,Europe,IE,Dublin,315,11.43
51.20.121.201,443,443,true,ARN,Europe,SE,Stockholm,318,11.42
3.249.166.99,8080,443,true,DUB,Europe,IE,Dublin,299,11.42
51.20.98.210,443,443,true,CPH,Europe,DK,Copenhagen,336,11.41
3.75.232.44,443,443,true,FRA,Europe,DE,Frankfurt,341,11.41
52.29.68.81,443,443,true,FRA,Europe,DE,Frankfurt,272,11.39
67.226.223.163,80,443,true,LHR,Europe,GB,London,156,11.39
67.226.223.87,80,443,true,LHR,Europe,GB,London,173,11.39
18.133.246.14,2096,443,true,LHR,Europe,GB,London,313,11.38
3.123.202.92,8443,443,true,FRA,Europe,DE,Frankfurt,298,11.36
54.216.40.130,8443,443,true,DUB,Europe,IE,Dublin,177,11.35
54.154.252.151,443,443,true,DUB,Europe,IE,Dublin,213,11.35
54.74.253.197,2083,443,true,DUB,Europe,IE,Dublin,240,11.35
18.134.7.190,443,443,true,LHR,Europe,GB,London,338,11.34
18.175.186.206,443,443,true,LHR,Europe,GB,London,256,11.34
54.74.253.197,2083,443,true,DUB,Europe,IE,Dublin,331,11.34
3.249.166.99,8080,443,true,DUB,Europe,IE,Dublin,304,11.34
16.170.141.181,8080,443,true,ARN,Europe,SE,Stockholm,301,11.33
18.175.232.253,443,443,true,LHR,Europe,GB,London,290,11.33
16.171.62.153,8443,443,true,AMS,Europe,NL,Amsterdam,246,11.32
51.20.137.147,443,443,true,CPH,Europe,DK,Copenhagen,276,11.31
67.226.223.35,80,443,true,LHR,Europe,GB,London,370,11.30
51.20.215.255,443,443,true,ARN,Europe,SE,Stockholm,205,11.30
3.9.9.137,8443,443,true,LHR,Europe,GB,London,215,11.29
3.255.157.231,8080,443,true,DUB,Europe,IE,Dublin,249,11.29
51.20.137.147,443,443,true,CPH,Europe,DK,Copenhagen,249,11.29
3.73.76.242,8443,443,true,FRA,Europe,DE,Frankfurt,231,11.29
67.226.223.74,80,443,true,LHR,Europe,GB,London,576,11.28
3.79.244.48,443,443,true,FRA,Europe,DE,Frankfurt,297,11.28
67.226.223.237,443,443,true,LHR,Europe,GB,London,159,11.28
3.252.142.72,2083,443,true,DUB,Europe,IE,Dublin,284,11.27
54.79.133.41,443,443,true,SYD,Oceania,AU,Sydney,270,11.26
18.185.51.67,8080,443,true,FRA,Europe,DE,Frankfurt,222,11.25
3.75.149.151,443,443,true,FRA,Europe,DE,Frankfurt,299,11.23
18.134.7.232,443,443,true,LHR,Europe,GB,London,239,11.22
3.78.187.212,443,443,true,FRA,Europe,DE,Frankfurt,233,11.22
54.229.148.35,443,443,true,DUB,Europe,IE,Dublin,345,11.22
16.171.60.7,443,443,true,ARN,Europe,SE,Stockholm,251,11.22
67.226.223.114,80,443,true,LHR,Europe,GB,London,169,11.22
67.226.223.174,80,443,true,LHR,Europe,GB,London,555,11.21
18.175.62.31,443,443,true,LHR,Europe,GB,London,336,11.20
3.70.230.176,443,443,true,FRA,Europe,DE,Frankfurt,313,11.19
54.216.40.130,8443,443,true,DUB,Europe,IE,Dublin,394,11.19
51.20.182.22,443,443,true,CPH,Europe,DK,Copenhagen,198,11.19
51.20.255.201,443,443,true,CPH,Europe,DK,Copenhagen,350,11.18
3.9.9.137,2053,443,true,LHR,Europe,GB,London,204,11.18
3.64.205.189,443,443,true,FRA,Europe,DE,Frankfurt,321,11.17
51.20.121.201,443,443,true,ARN,Europe,SE,Stockholm,243,11.15
51.20.215.255,443,443,true,ARN,Europe,SE,Stockholm,280,11.14
18.159.111.125,2053,443,true,FRA,Europe,DE,Frankfurt,194,11.14
51.20.143.187,443,443,true,CPH,Europe,DK,Copenhagen,266,11.12
51.20.134.80,443,443,true,CPH,Europe,DK,Copenhagen,331,11.12
51.20.181.79,443,443,true,CPH,Europe,DK,Copenhagen,209,11.11
3.123.202.92,8443,443,true,FRA,Europe,DE,Frankfurt,242,11.10
35.159.195.82,443,443,true,FRA,Europe,DE,Frankfurt,370,11.10
35.159.168.72,443,443,true,FRA,Europe,DE,Frankfurt,356,11.10
67.226.223.144,80,443,true,LHR,Europe,GB,London,601,11.09
67.226.223.106,80,443,true,LHR,Europe,GB,London,379,11.08
18.153.94.168,443,443,true,FRA,Europe,DE,Frankfurt,312,11.08
3.64.205.189,443,443,true,FRA,Europe,DE,Frankfurt,278,11.07
18.133.187.129,443,443,true,LHR,Europe,GB,London,243,11.07
18.175.246.236,443,443,true,LHR,Europe,GB,London,314,11.06
3.126.159.12,443,443,true,FRA,Europe,DE,Frankfurt,345,11.05
67.226.223.91,80,443,true,LHR,Europe,GB,London,399,11.05
16.171.116.240,443,443,true,CPH,Europe,DK,Copenhagen,213,11.04
18.134.141.53,443,443,true,LHR,Europe,GB,London,235,11.04
52.59.241.91,443,443,true,FRA,Europe,DE,Frankfurt,245,11.03
67.226.223.76,80,443,true,LHR,Europe,GB,London,394,11.02
3.252.142.72,2083,443,true,DUB,Europe,IE,Dublin,272,11.01
63.176.11.74,2096,443,true,FRA,Europe,DE,Frankfurt,261,11.01
3.70.230.176,443,443,true,FRA,Europe,DE,Frankfurt,247,11.00
67.226.223.4,443,443,true,LHR,Europe,GB,London,433,11.00
51.20.132.135,443,443,true,CPH,Europe,DK,Copenhagen,286,10.99
18.153.166.250,2053,443,true,FRA,Europe,DE,Frankfurt,210,10.96
18.134.150.42,443,443,true,LHR,Europe,GB,London,235,10.96
51.20.132.68,8443,443,true,ARN,Europe,SE,Stockholm,265,10.96
67.226.223.164,80,443,true,LHR,Europe,GB,London,161,10.96
51.20.143.187,443,443,true,CPH,Europe,DK,Copenhagen,297,10.95
3.66.67.78,8443,443,true,FRA,Europe,DE,Frankfurt,213,10.95
67.226.223.197,80,443,true,LHR,Europe,GB,London,491,10.94
67.226.223.83,80,443,true,LHR,Europe,GB,London,165,10.94
67.226.223.65,80,443,true,LHR,Europe,GB,London,592,10.93
67.226.223.225,80,443,true,LHR,Europe,GB,London,154,10.93
67.226.223.42,80,443,true,LHR,Europe,GB,London,597,10.93
67.226.223.29,80,443,true,LHR,Europe,GB,London,156,10.92
3.69.49.239,443,443,true,FRA,Europe,DE,Frankfurt,354,10.91
18.175.245.105,443,443,true,LHR,Europe,GB,London,280,10.91
18.175.48.54,443,443,true,LHR,Europe,GB,London,343,10.90
18.175.57.122,443,443,true,LHR,Europe,GB,London,357,10.90
16.170.158.140,443,443,true,CPH,Europe,DK,Copenhagen,323,10.89
67.226.223.251,80,443,true,LHR,Europe,GB,London,458,10.87
54.247.226.28,443,443,true,DUB,Europe,IE,Dublin,449,10.87
54.247.213.55,443,443,true,DUB,Europe,IE,Dublin,405,10.86
3.79.59.119,8443,443,true,FRA,Europe,DE,Frankfurt,347,10.86
3.75.18.242,8080,443,true,FRA,Europe,DE,Frankfurt,471,10.86
54.72.217.96,443,443,true,DUB,Europe,IE,Dublin,209,10.86
67.226.223.229,80,443,true,LHR,Europe,GB,London,157,10.83
51.20.108.64,443,443,true,CPH,Europe,DK,Copenhagen,214,10.83
67.226.223.237,80,443,true,LHR,Europe,GB,London,432,10.80
51.20.98.210,443,443,true,CPH,Europe,DK,Copenhagen,210,10.79
18.175.188.164,443,443,true,LHR,Europe,GB,London,341,10.79
16.16.56.70,443,443,true,AMS,Europe,NL,Amsterdam,264,10.79
18.175.233.151,443,443,true,LHR,Europe,GB,London,339,10.77
52.59.241.91,443,443,true,FRA,Europe,DE,Frankfurt,281,10.77
3.75.18.242,8080,443,true,FRA,Europe,DE,Frankfurt,386,10.74
18.175.235.67,443,443,true,LHR,Europe,GB,London,338,10.73
51.20.99.157,443,443,true,AMS,Europe,NL,Amsterdam,333,10.72
18.133.123.122,443,443,true,LHR,Europe,GB,London,323,10.71
3.70.47.27,443,443,true,FRA,Europe,DE,Frankfurt,233,10.69
67.226.223.33,80,443,true,LHR,Europe,GB,London,494,10.68
3.123.202.92,2053,443,true,FRA,Europe,DE,Frankfurt,194,10.68
67.226.223.251,443,443,true,LHR,Europe,GB,London,395,10.68
35.180.54.38,443,443,true,CDG,Europe,FR,Paris,179,10.67
51.20.252.242,443,443,true,CPH,Europe,DK,Copenhagen,224,10.67
67.226.223.123,80,443,true,LHR,Europe,GB,London,156,10.66
51.20.132.68,2053,443,true,ARN,Europe,SE,Stockholm,310,10.66
51.20.133.4,8443,443,true,AMS,Europe,NL,Amsterdam,216,10.64
47.128.225.158,443,443,true,SIN,Asia Pacific,SG,Singapore,293,10.64
35.159.168.72,443,443,true,FRA,Europe,DE,Frankfurt,216,10.64
3.123.202.92,2053,443,true,FRA,Europe,DE,Frankfurt,196,10.62
3.9.9.137,2053,443,true,LHR,Europe,GB,London,189,10.60
50.18.25.238,443,443,true,SJC,North America,US,San Jose,296,10.60
3.68.62.122,443,443,true,FRA,Europe,DE,Frankfurt,360,10.59
51.20.78.106,443,443,true,CPH,Europe,DK,Copenhagen,215,10.58
67.226.223.205,443,443,true,LHR,Europe,GB,London,155,10.55
3.11.236.175,443,443,true,LHR,Europe,GB,London,382,10.55
54.216.117.16,443,443,true,DUB,Europe,IE,Dublin,282,10.52
18.184.73.103,2087,443,true,FRA,Europe,DE,Frankfurt,295,10.51
34.251.2.62,443,443,true,DUB,Europe,IE,Dublin,276,10.51
18.175.63.45,443,443,true,LHR,Europe,GB,London,360,10.51
51.20.238.138,8080,443,true,ARN,Europe,SE,Stockholm,214,10.50
18.134.98.242,443,443,true,LHR,Europe,GB,London,330,10.49
18.175.235.25,443,443,true,LHR,Europe,GB,London,342,10.49
67.226.223.108,80,443,true,LHR,Europe,GB,London,493,10.47
18.175.235.179,443,443,true,LHR,Europe,GB,London,326,10.46
67.226.223.214,80,443,true,LHR,Europe,GB,London,490,10.45
15.237.180.117,443,443,true,CDG,Europe,FR,Paris,292,10.43
34.208.221.169,443,443,true,PDX,North America,US,Portland,338,10.41
18.175.166.163,443,443,true,LHR,Europe,GB,London,172,10.40
52.35.114.64,443,443,true,PDX,North America,US,Portland,287,10.39
18.175.64.185,443,443,true,LHR,Europe,GB,London,317,10.39
54.67.51.104,8443,443,true,SJC,North America,US,San Jose,253,10.38
47.129.109.8,443,443,true,SIN,Asia Pacific,SG,Singapore,251,10.36
51.20.78.106,443,443,true,CPH,Europe,DK,Copenhagen,350,10.36
67.226.223.12,80,443,true,LHR,Europe,GB,London,521,10.33
3.75.149.151,443,443,true,FRA,Europe,DE,Frankfurt,280,10.29
18.175.188.128,443,443,true,LHR,Europe,GB,London,500,10.25
67.226.223.9,80,443,true,LHR,Europe,GB,London,158,10.24
54.246.145.152,443,443,true,DUB,Europe,IE,Dublin,349,10.24
51.20.134.80,443,443,true,CPH,Europe,DK,Copenhagen,236,10.23
54.186.108.196,443,443,true,PDX,North America,US,Portland,314,10.21
67.226.223.206,80,443,true,LHR,Europe,GB,London,155,10.18
51.21.48.77,443,443,true,ARN,Europe,SE,Stockholm,385,10.17
3.78.24.246,2053,443,true,FRA,Europe,DE,Frankfurt,381,10.17
63.176.11.74,2096,443,true,FRA,Europe,DE,Frankfurt,261,10.16
51.20.207.0,443,443,true,ARN,Europe,SE,Stockholm,209,10.15
54.194.71.191,443,443,true,DUB,Europe,IE,Dublin,353,10.14
35.92.83.71,443,443,true,PDX,North America,US,Portland,291,10.13
18.175.163.41,443,443,true,LHR,Europe,GB,London,310,10.12
18.175.209.209,443,443,true,LHR,Europe,GB,London,257,10.10
35.163.104.131,443,443,true,PDX,North America,US,Portland,231,10.09
54.67.51.104,2053,443,true,SJC,North America,US,San Jose,476,10.09
51.20.238.138,8080,443,true,ARN,Europe,SE,Stockholm,215,10.07
18.153.166.250,8443,443,true,FRA,Europe,DE,Frankfurt,286,10.07
54.191.142.23,443,443,true,PDX,North America,US,Portland,294,10.07
44.227.78.80,443,443,true,SEA,North America,US,Seattle,276,10.05
67.226.223.190,80,443,true,LHR,Europe,GB,London,156,10.05
52.42.71.111,443,443,true,PDX,North America,US,Portland,338,10.04
54.185.171.97,443,443,true,PDX,North America,US,Portland,343,10.00
16.170.148.252,443,443,true,CPH,Europe,DK,Copenhagen,409,9.99
18.175.183.119,443,443,true,LHR,Europe,GB,London,326,9.97
3.67.6.244,2053,443,true,FRA,Europe,DE,Frankfurt,333,9.95
67.226.223.11,80,443,true,LHR,Europe,GB,London,161,9.95
52.12.71.23,443,443,true,PDX,North America,US,Portland,250,9.95
52.24.15.209,443,443,true,SEA,North America,US,Seattle,218,9.94
34.218.130.79,443,443,true,SEA,North America,US,Seattle,273,9.93
52.40.65.17,443,443,true,PDX,North America,US,Portland,294,9.91
34.208.221.169,443,443,true,SEA,North America,US,Seattle,364,9.90
44.227.209.152,443,443,true,PDX,North America,US,Portland,276,9.90
54.203.12.189,443,443,true,PDX,North America,US,Portland,310,9.89
34.219.192.43,443,443,true,PDX,North America,US,Portland,328,9.88
35.89.233.140,443,443,true,PDX,North America,US,Portland,249,9.88
18.134.164.142,8443,443,true,LHR,Europe,GB,London,332,9.88
52.38.6.43,443,443,true,PDX,North America,US,Portland,276,9.87
54.218.90.84,443,443,true,PDX,North America,US,Portland,363,9.87
51.21.48.77,443,443,true,ARN,Europe,SE,Stockholm,263,9.84
34.218.130.79,443,443,true,PDX,North America,US,Portland,217,9.84
18.175.226.158,443,443,true,LHR,Europe,GB,London,307,9.83
50.18.25.238,443,443,true,SJC,North America,US,San Jose,266,9.82
35.164.159.45,443,443,true,PDX,North America,US,Portland,276,9.81
35.87.122.22,443,443,true,PDX,North America,US,Portland,297,9.81
18.175.185.155,443,443,true,LHR,Europe,GB,London,258,9.79
54.193.48.13,443,443,true,SJC,North America,US,San Jose,229,9.78
35.83.185.225,443,443,true,PDX,North America,US,Portland,352,9.77
67.226.223.26,80,443,true,LHR,Europe,GB,London,156,9.76
34.216.225.25,443,443,true,PDX,North America,US,Portland,307,9.76
52.35.114.64,443,443,true,SEA,North America,US,Seattle,293,9.76
54.202.153.192,443,443,true,PDX,North America,US,Portland,239,9.76
54.67.51.104,8443,443,true,SJC,North America,US,San Jose,298,9.75
54.148.144.164,443,443,true,PDX,North America,US,Portland,240,9.75
54.185.176.179,443,443,true,PDX,North America,US,Portland,316,9.75
35.90.134.68,443,443,true,PDX,North America,US,Portland,279,9.75
52.12.162.159,443,443,true,SEA,North America,US,Seattle,216,9.74
16.170.136.116,2083,443,true,CPH,Europe,DK,Copenhagen,352,9.73
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,256,9.72
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,252,9.72
51.20.207.0,443,443,true,ARN,Europe,SE,Stockholm,298,9.71
44.242.192.81,443,443,true,PDX,North America,US,Portland,278,9.66
3.67.6.244,8443,443,true,FRA,Europe,DE,Frankfurt,244,9.66
18.175.196.175,443,443,true,LHR,Europe,GB,London,304,9.64
67.226.223.197,443,443,true,LHR,Europe,GB,London,154,9.63
52.12.162.159,443,443,true,SEA,North America,US,Seattle,267,9.63
44.224.24.91,443,443,true,PDX,North America,US,Portland,268,9.63
18.236.152.142,443,443,true,SEA,North America,US,Seattle,316,9.62
54.213.214.160,443,443,true,SEA,North America,US,Seattle,296,9.62
34.222.135.204,443,443,true,PDX,North America,US,Portland,336,9.60
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,296,9.59
54.214.195.0,443,443,true,PDX,North America,US,Portland,363,9.59
34.218.76.15,443,443,true,PDX,North America,US,Portland,266,9.59
18.175.137.167,8443,443,true,LHR,Europe,GB,London,325,9.58
52.27.119.140,443,443,true,PDX,North America,US,Portland,350,9.58
35.92.54.52,443,443,true,PDX,North America,US,Portland,222,9.58
54.191.142.23,443,443,true,PDX,North America,US,Portland,269,9.58
54.213.215.13,8443,443,true,PDX,North America,US,Portland,281,9.55
52.40.221.63,443,443,true,PDX,North America,US,Portland,351,9.55
35.95.138.151,443,443,true,PDX,North America,US,Portland,283,9.55
3.126.159.12,443,443,true,FRA,Europe,DE,Frankfurt,304,9.55
18.175.122.33,8443,443,true,LHR,Europe,GB,London,241,9.54
54.187.101.21,443,443,true,PDX,North America,US,Portland,382,9.53
52.10.230.80,443,443,true,PDX,North America,US,Portland,242,9.52
54.202.56.174,443,443,true,PDX,North America,US,Portland,255,9.52
184.169.181.217,443,443,true,SJC,North America,US,San Jose,237,9.51
35.86.138.114,443,443,true,PDX,North America,US,Portland,268,9.51
35.86.90.184,8080,443,true,PDX,North America,US,Portland,235,9.51
52.42.136.75,443,443,true,PDX,North America,US,Portland,413,9.50
52.36.50.249,443,443,true,PDX,North America,US,Portland,286,9.50
3.123.242.99,443,443,true,FRA,Europe,DE,Frankfurt,232,9.49
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,235,9.49
18.134.6.169,443,443,true,LHR,Europe,GB,London,261,9.49
44.245.174.185,443,443,true,PDX,North America,US,Portland,318,9.49
54.245.158.32,443,443,true,PDX,North America,US,Portland,326,9.48
54.148.144.164,443,443,true,PDX,North America,US,Portland,248,9.48
54.193.81.187,443,443,true,SJC,North America,US,San Jose,298,9.47
34.217.29.24,443,443,true,PDX,North America,US,Portland,268,9.46
18.237.87.18,443,443,true,PDX,North America,US,Portland,227,9.45
44.227.209.152,443,443,true,PDX,North America,US,Portland,311,9.44
34.217.87.226,443,443,true,PDX,North America,US,Portland,229,9.42
54.185.185.171,443,443,true,PDX,North America,US,Portland,316,9.42
35.92.87.102,443,443,true,PDX,North America,US,Portland,300,9.40
54.202.174.62,443,443,true,PDX,North America,US,Portland,368,9.40
34.220.38.56,443,443,true,PDX,North America,US,Portland,243,9.40
34.217.146.133,443,443,true,PDX,North America,US,Portland,216,9.40
35.94.196.29,443,443,true,PDX,North America,US,Portland,352,9.38
35.91.177.172,443,443,true,PDX,North America,US,Portland,272,9.38
35.87.201.249,443,443,true,PDX,North America,US,Portland,330,9.36
