IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
144.21.40.210,443,443,true,FRA,Europe,DE,Frankfurt,277,5.57
143.47.232.194,443,443,true,FRA,Europe,DE,Frankfurt,248,5.56
158.180.39.32,443,443,true,FRA,Europe,DE,Frankfurt,258,5.56
168.138.46.67,443,443,true,KIX,Asia Pacific,JP,Osaka,132,5.55
138.2.178.227,443,443,true,FRA,Europe,DE,Frankfurt,340,5.55
130.61.39.13,443,443,true,FRA,Europe,DE,Frankfurt,193,5.54
158.178.154.171,443,443,true,FRA,Europe,DE,Frankfurt,258,5.53
89.168.112.25,443,443,true,FRA,Europe,DE,Frankfurt,263,5.52
89.168.127.95,443,443,true,FRA,Europe,DE,Frankfurt,238,5.51
158.101.141.78,443,443,true,NRT,Asia Pacific,JP,Tokyo,230,5.51
141.148.231.2,443,443,true,FRA,Europe,DE,Frankfurt,223,5.48
193.123.180.42,443,443,true,FRA,Europe,DE,Frankfurt,323,5.48
132.226.135.225,443,443,true,FRA,Europe,DE,Frankfurt,217,5.47
89.168.83.74,443,443,true,FRA,Europe,DE,Frankfurt,268,5.46
152.70.88.249,443,443,true,SIN,Asia Pacific,SG,Singapore,120,5.45
140.238.58.181,2053,443,true,NRT,Asia Pacific,JP,Tokyo,177,5.45
130.61.97.87,443,443,true,FRA,Europe,DE,Frankfurt,239,5.44
141.148.240.128,443,443,true,FRA,Europe,DE,Frankfurt,278,5.44
129.154.59.99,443,443,true,ICN,Asia Pacific,KR,Seoul,192,5.43
158.180.58.167,443,443,true,FRA,Europe,DE,Frankfurt,226,5.43
89.168.83.143,8443,443,true,FRA,Europe,DE,Frankfurt,399,5.37
152.70.28.244,443,443,true,FRA,Europe,DE,Frankfurt,233,5.37
130.61.11.98,443,443,true,FRA,Europe,DE,Frankfurt,238,5.36
150.230.201.174,443,443,true,LAX,North America,US,Los Angeles,347,5.35
158.178.155.193,443,443,true,FRA,Europe,DE,Frankfurt,370,5.34
64.110.104.30,443,443,true,KIX,Asia Pacific,JP,Osaka,109,5.34
152.70.91.204,443,443,true,SIN,Asia Pacific,SG,Singapore,237,5.33
131.186.25.156,2087,2096,true,ICN,Asia Pacific,KR,Seoul,136,5.32
132.226.192.194,443,443,true,FRA,Europe,DE,Frankfurt,216,5.31
143.47.109.159,443,443,true,IAD,North America,US,Ashburn,391,5.31
152.67.102.137,443,443,true,SYD,Oceania,AU,Sydney,205,5.28
141.147.29.56,443,443,true,FRA,Europe,DE,Frankfurt,359,5.27
150.230.197.51,443,443,true,LAX,North America,US,Los Angeles,398,5.27
192.9.180.162,443,443,true,SYD,Oceania,AU,Sydney,208,5.23
138.2.142.72,443,443,true,FRA,Europe,DE,Frankfurt,316,5.22
158.180.13.29,443,443,true,FRA,Europe,DE,Frankfurt,185,5.18
138.2.137.45,443,443,true,FRA,Europe,DE,Frankfurt,415,5.16
152.70.246.178,443,443,true,SIN,Asia Pacific,SG,Singapore,196,5.09
141.148.238.3,443,443,true,FRA,Europe,DE,Frankfurt,224,5.09
217.142.128.252,443,443,true,ICN,Asia Pacific,KR,Seoul,257,5.07
130.162.227.253,443,443,true,FRA,Europe,DE,Frankfurt,338,5.07
141.145.199.188,443,443,true,CDG,Europe,FR,Paris,277,5.06
144.24.243.207,443,443,true,ZRH,Europe,CH,Zurich,306,5.03
129.151.148.35,443,443,true,HKG,Asia Pacific,HK,Hong Kong,188,5.03
84.235.162.107,443,443,true,FRA,Europe,DE,Frankfurt,267,5.01
144.24.73.232,443,443,true,ICN,Asia Pacific,KR,Seoul,242,5.01
152.70.61.227,443,443,true,FRA,Europe,DE,Frankfurt,292,5.00
217.142.138.20,443,443,true,ICN,Asia Pacific,KR,Seoul,222,4.99
193.123.177.69,443,443,true,FRA,Europe,DE,Frankfurt,300,4.98
144.21.37.84,443,443,true,FRA,Europe,DE,Frankfurt,249,4.97
130.162.185.162,443,443,true,FRA,Europe,DE,Frankfurt,247,4.95
132.226.214.177,443,443,true,FRA,Europe,DE,Frankfurt,210,4.91
141.148.226.231,443,443,true,FRA,Europe,DE,Frankfurt,218,4.91
141.144.201.191,443,443,true,FRA,Europe,DE,Frankfurt,246,4.90
150.230.126.119,443,443,true,FRA,Europe,DE,Frankfurt,282,4.88
193.123.38.72,443,443,true,FRA,Europe,DE,Frankfurt,387,4.83
129.151.198.3,2053,443,true,ARN,Europe,SE,Stockholm,323,4.81
158.180.44.91,443,443,true,FRA,Europe,DE,Frankfurt,227,4.81
132.145.53.55,2053,443,true,LHR,Europe,GB,London,215,4.80
150.230.127.114,443,443,true,FRA,Europe,DE,Frankfurt,317,4.79
89.168.43.28,443,443,true,CDG,Europe,FR,Paris,256,4.78
141.148.231.168,443,443,true,FRA,Europe,DE,Frankfurt,229,4.75
158.180.65.145,443,443,true,ICN,Asia Pacific,KR,Seoul,231,4.72
152.70.180.49,443,443,true,FRA,Europe,DE,Frankfurt,321,4.69
158.101.212.204,443,443,true,FRA,Europe,DE,Frankfurt,270,4.67
193.122.58.158,443,443,true,FRA,Europe,DE,Frankfurt,199,4.63
143.47.186.131,443,443,true,FRA,Europe,DE,Frankfurt,236,4.61
158.180.33.58,443,443,true,FRA,Europe,DE,Frankfurt,376,4.60
138.2.175.77,443,443,true,FRA,Europe,DE,Frankfurt,321,4.59
193.122.107.147,443,443,true,ICN,Asia Pacific,KR,Seoul,165,4.56
193.123.69.77,443,443,true,DXB,Middle East,AE,Dubai,117,4.55
130.162.233.109,443,443,true,FRA,Europe,DE,Frankfurt,421,4.55
150.230.21.146,443,443,true,FRA,Europe,DE,Frankfurt,295,4.54
138.2.182.103,443,443,true,FRA,Europe,DE,Frankfurt,405,4.53
155.248.196.123,443,443,true,YVR,North America,CA,Vancouver,274,4.51
141.147.118.228,443,443,true,FRA,Europe,DE,Frankfurt,286,4.51
141.148.241.37,443,443,true,FRA,Europe,DE,Frankfurt,343,4.51
130.162.182.98,443,443,true,FRA,Europe,DE,Frankfurt,232,4.45
138.3.240.63,443,443,true,FRA,Europe,DE,Frankfurt,308,4.44
144.21.40.150,443,443,true,FRA,Europe,DE,Frankfurt,235,4.40
141.147.66.87,443,443,true,FRA,Europe,DE,Frankfurt,281,4.40
144.24.20.92,8443,443,true,LAX,North America,US,Los Angeles,240,4.39
144.24.178.11,443,443,true,FRA,Europe,DE,Frankfurt,346,4.38
193.123.179.131,443,443,true,FRA,Europe,DE,Frankfurt,359,4.32
144.21.51.83,443,443,true,FRA,Europe,DE,Frankfurt,237,4.32
150.230.22.117,443,443,true,FRA,Europe,DE,Frankfurt,308,4.30
144.21.51.184,443,443,true,FRA,Europe,DE,Frankfurt,246,4.30
150.230.196.248,443,443,true,NRT,Asia Pacific,JP,Tokyo,208,4.27
143.47.226.196,443,443,true,FRA,Europe,DE,Frankfurt,302,4.27
144.21.42.69,443,443,true,FRA,Europe,DE,Frankfurt,257,4.23
141.147.147.180,443,443,true,KIX,Asia Pacific,JP,Osaka,167,4.22
130.162.144.191,443,443,true,ICN,Asia Pacific,KR,Seoul,259,4.19
140.238.218.65,2053,443,true,ZRH,Europe,CH,Zurich,273,4.16
141.147.104.0,443,443,true,FRA,Europe,DE,Frankfurt,211,4.15
193.123.38.57,443,443,true,FRA,Europe,DE,Frankfurt,298,4.09
130.162.234.127,443,443,true,FRA,Europe,DE,Frankfurt,263,4.08
138.2.163.39,443,443,true,FRA,Europe,DE,Frankfurt,319,4.05
141.147.115.39,443,443,true,FRA,Europe,DE,Frankfurt,317,3.98
130.162.184.24,443,443,true,FRA,Europe,DE,Frankfurt,238,3.97
193.123.62.65,443,443,true,FRA,Europe,DE,Frankfurt,333,3.97
141.147.110.221,443,443,true,FRA,Europe,DE,Frankfurt,348,3.95
193.123.183.88,443,443,true,FRA,Europe,DE,Frankfurt,322,3.94
193.123.39.210,443,443,true,FRA,Europe,DE,Frankfurt,409,3.92
129.146.171.186,8443,443,true,LAX,North America,US,Los Angeles,475,3.92
158.178.156.201,443,443,true,FRA,Europe,DE,Frankfurt,378,3.91
158.178.206.197,2053,443,true,CDG,Europe,FR,Paris,382,3.90
143.47.181.17,443,443,true,FRA,Europe,DE,Frankfurt,216,3.90
144.24.166.138,443,443,true,AMS,Europe,NL,Amsterdam,346,3.86
141.147.16.152,8443,443,true,FRA,Europe,DE,Frankfurt,313,3.84
158.178.150.44,443,443,true,FRA,Europe,DE,Frankfurt,293,3.78
141.147.78.200,443,443,true,FRA,Europe,DE,Frankfurt,310,3.75
155.248.187.211,443,443,true,NRT,Asia Pacific,JP,Tokyo,209,3.75
79.76.122.222,443,443,true,FRA,Europe,DE,Frankfurt,235,3.74
143.47.191.251,443,443,true,FRA,Europe,DE,Frankfurt,297,3.74
129.146.254.39,443,443,true,LAX,North America,US,Los Angeles,278,3.71
158.180.44.110,443,443,true,FRA,Europe,DE,Frankfurt,339,3.69
151.145.39.237,443,443,true,YYZ,North America,CA,Toronto,448,3.68
150.230.20.74,443,443,true,FRA,Europe,DE,Frankfurt,332,3.68
150.230.148.201,443,443,true,FRA,Europe,DE,Frankfurt,351,3.68
141.148.234.126,443,443,true,FRA,Europe,DE,Frankfurt,258,3.68
141.144.200.36,443,443,true,FRA,Europe,DE,Frankfurt,259,3.67
155.248.178.58,80,443,true,NRT,Asia Pacific,JP,Tokyo,219,3.66
158.179.206.18,8443,443,true,ARN,Europe,SE,Stockholm,256,3.65
129.80.177.42,443,443,true,IAD,North America,US,Ashburn,372,3.64
193.122.117.159,443,443,true,ICN,Asia Pacific,KR,Seoul,129,3.63
143.47.183.223,443,443,true,FRA,Europe,DE,Frankfurt,299,3.63
79.72.78.84,443,443,true,FRA,Europe,DE,Frankfurt,218,3.62
84.235.170.196,443,443,true,FRA,Europe,DE,Frankfurt,205,3.61
141.145.217.226,443,443,true,CDG,Europe,FR,Paris,274,3.60
129.159.22.4,443,443,true,MAA,Asia Pacific,IN,Chennai,56,3.57
141.148.238.243,443,443,true,FRA,Europe,DE,Frankfurt,256,3.56
129.80.130.27,443,443,true,IAD,North America,US,Ashburn,224,3.55
79.72.84.24,443,443,true,FRA,Europe,DE,Frankfurt,230,3.53
129.80.123.71,443,443,true,IAD,North America,US,Ashburn,441,3.52
158.180.30.118,443,443,true,FRA,Europe,DE,Frankfurt,225,3.50
143.47.229.44,443,443,true,FRA,Europe,DE,Frankfurt,345,3.50
141.147.108.178,443,443,true,FRA,Europe,DE,Frankfurt,324,3.49
144.24.200.164,443,443,true,MRS,Europe,FR,Marseille,301,3.48
144.24.171.46,443,443,true,FRA,Europe,DE,Frankfurt,363,3.47
129.146.168.102,443,443,true,LAX,North America,US,Los Angeles,313,3.46
141.148.242.13,443,443,true,FRA,Europe,DE,Frankfurt,242,3.46
158.180.231.216,443,443,true,MRS,Europe,FR,Marseille,447,3.43
130.162.254.250,443,443,true,FRA,Europe,DE,Frankfurt,328,3.41
143.47.185.119,443,443,true,FRA,Europe,DE,Frankfurt,314,3.37
193.123.185.146,443,443,true,FRA,Europe,DE,Frankfurt,360,3.36
79.76.116.112,443,443,true,FRA,Europe,DE,Frankfurt,216,3.36
144.24.191.192,443,443,true,FRA,Europe,DE,Frankfurt,311,3.36
141.148.242.113,8443,443,true,AMS,Europe,NL,Amsterdam,228,3.33
141.147.4.99,443,443,true,FRA,Europe,DE,Frankfurt,243,3.33
158.180.230.4,2053,443,true,MXP,Europe,IT,Milan,267,3.30
132.226.206.33,443,443,true,FRA,Europe,DE,Frankfurt,257,3.30
144.21.61.152,443,443,true,FRA,Europe,DE,Frankfurt,244,3.30
138.2.171.140,443,443,true,FRA,Europe,DE,Frankfurt,306,3.29
89.168.17.228,443,443,true,MXP,Europe,IT,Milan,334,3.28
132.226.31.178,443,443,true,LAX,North America,US,Los Angeles,277,3.26
141.148.227.19,443,443,true,AMS,Europe,NL,Amsterdam,259,3.23
129.159.143.171,8443,443,true,TLV,Middle East,IL,Tel Aviv,194,3.23
143.47.236.245,443,443,true,FRA,Europe,DE,Frankfurt,328,3.21
129.159.129.107,8443,443,true,TLV,Middle East,IL,Tel Aviv,196,3.19
193.123.181.1,443,443,true,FRA,Europe,DE,Frankfurt,346,3.16
84.235.169.21,443,443,true,FRA,Europe,DE,Frankfurt,240,3.15
158.180.228.226,443,443,true,MXP,Europe,IT,Milan,384,3.14
150.230.156.90,443,443,true,FRA,Europe,DE,Frankfurt,386,3.13
193.123.184.12,443,443,true,FRA,Europe,DE,Frankfurt,296,3.12
132.226.114.74,443,443,true,LAX,North America,US,Los Angeles,357,3.09
144.24.75.37,443,443,true,SIN,Asia Pacific,SG,Singapore,250,3.07
152.70.177.217,443,443,true,FRA,Europe,DE,Frankfurt,177,3.07
143.47.184.69,443,443,true,FRA,Europe,DE,Frankfurt,318,3.05
84.8.147.210,443,443,true,FRA,Europe,DE,Frankfurt,265,2.99
143.47.230.106,443,443,true,FRA,Europe,DE,Frankfurt,251,2.99
150.230.120.224,443,443,true,FRA,Europe,DE,Frankfurt,362,2.98
84.235.174.199,443,443,true,FRA,Europe,DE,Frankfurt,223,2.97
152.70.175.141,443,443,true,FRA,Europe,DE,Frankfurt,268,2.97
141.147.94.204,443,443,true,FRA,Europe,DE,Frankfurt,427,2.95
193.123.33.234,443,443,true,FRA,Europe,DE,Frankfurt,382,2.94
79.72.72.95,443,443,true,FRA,Europe,DE,Frankfurt,248,2.94
130.162.251.108,443,443,true,FRA,Europe,DE,Frankfurt,334,2.92
138.2.175.138,443,443,true,FRA,Europe,DE,Frankfurt,418,2.91
140.238.23.148,443,443,true,ICN,Asia Pacific,KR,Seoul,181,2.89
141.147.98.206,443,443,true,FRA,Europe,DE,Frankfurt,243,2.88
158.180.26.92,443,443,true,FRA,Europe,DE,Frankfurt,362,2.88
140.238.173.181,2053,443,true,ZRH,Europe,CH,Zurich,274,2.86
130.162.232.155,443,443,true,FRA,Europe,DE,Frankfurt,302,2.86
144.22.252.124,443,443,true,GRU,South America,BR,São Paulo,564,2.86
152.70.59.90,8443,443,true,AMS,Europe,NL,Amsterdam,250,2.86
130.162.239.154,443,443,true,FRA,Europe,DE,Frankfurt,362,2.84
130.162.209.234,443,443,true,FRA,Europe,DE,Frankfurt,348,2.84
193.123.35.71,443,443,true,FRA,Europe,DE,Frankfurt,331,2.83
130.61.23.77,443,443,true,FRA,Europe,DE,Frankfurt,293,2.81
130.162.217.202,443,443,true,FRA,Europe,DE,Frankfurt,235,2.78
193.123.39.169,443,443,true,FRA,Europe,DE,Frankfurt,290,2.78
193.123.191.204,443,443,true,FRA,Europe,DE,Frankfurt,316,2.75
89.168.43.31,8443,443,true,CDG,Europe,FR,Paris,406,2.75
152.70.57.111,443,443,true,FRA,Europe,DE,Frankfurt,244,2.74
143.47.253.124,443,443,true,FRA,Europe,DE,Frankfurt,283,2.74
89.168.43.31,2053,443,true,CDG,Europe,FR,Paris,245,2.68
129.159.132.0,8443,443,true,TLV,Middle East,IL,Tel Aviv,216,2.66
79.76.45.137,2053,443,true,ARN,Europe,SE,Stockholm,200,2.65
168.138.141.235,2053,443,true,GRU,South America,BR,São Paulo,429,2.65
130.162.216.145,443,443,true,FRA,Europe,DE,Frankfurt,333,2.63
130.162.164.142,443,443,true,FRA,Europe,DE,Frankfurt,253,2.59
84.235.164.100,443,443,true,FRA,Europe,DE,Frankfurt,278,2.57
141.147.102.61,443,443,true,FRA,Europe,DE,Frankfurt,392,2.57
193.123.63.146,443,443,true,FRA,Europe,DE,Frankfurt,332,2.53
193.123.56.169,443,443,true,FRA,Europe,DE,Frankfurt,295,2.51
141.147.97.106,443,443,true,FRA,Europe,DE,Frankfurt,323,2.49
79.72.81.199,443,443,true,FRA,Europe,DE,Frankfurt,298,2.49
129.151.254.48,443,443,true,MRS,Europe,FR,Marseille,336,2.48
143.47.176.174,443,443,true,FRA,Europe,DE,Frankfurt,344,2.47
79.76.113.178,443,443,true,FRA,Europe,DE,Frankfurt,231,2.47
150.230.122.79,443,443,true,FRA,Europe,DE,Frankfurt,314,2.47
143.47.230.14,443,443,true,FRA,Europe,DE,Frankfurt,294,2.46
79.72.72.27,443,443,true,FRA,Europe,DE,Frankfurt,208,2.45
79.72.95.60,443,443,true,FRA,Europe,DE,Frankfurt,277,2.45
141.147.75.231,443,443,true,FRA,Europe,DE,Frankfurt,305,2.45
130.162.166.42,443,443,true,FRA,Europe,DE,Frankfurt,281,2.43
79.76.110.144,2053,443,true,FRA,Europe,DE,Frankfurt,166,2.41
146.235.59.153,2053,443,true,GRU,South America,BR,São Paulo,436,2.41
130.162.166.168,443,443,true,FRA,Europe,DE,Frankfurt,256,2.40
129.80.103.11,443,443,true,IAD,North America,US,Ashburn,322,2.39
129.158.198.241,8443,443,true,IAD,North America,US,Ashburn,364,2.39
140.238.173.181,8443,443,true,ZRH,Europe,CH,Zurich,177,2.38
158.178.150.46,443,443,true,FRA,Europe,DE,Frankfurt,378,2.37
79.72.76.109,2053,443,true,LHR,Europe,GB,London,220,2.33
141.148.229.56,443,443,true,FRA,Europe,DE,Frankfurt,335,2.30
158.178.153.248,443,443,true,FRA,Europe,DE,Frankfurt,348,2.29
152.70.164.209,443,443,true,FRA,Europe,DE,Frankfurt,285,2.26
158.178.157.26,443,443,true,FRA,Europe,DE,Frankfurt,354,2.26
130.162.60.211,443,443,true,FRA,Europe,DE,Frankfurt,291,2.25
141.147.85.167,8443,443,true,LHR,Europe,GB,London,231,2.22
152.70.62.248,443,443,true,FRA,Europe,DE,Frankfurt,306,2.20
84.235.173.89,443,443,true,FRA,Europe,DE,Frankfurt,265,2.18
79.72.76.109,8443,443,true,LHR,Europe,GB,London,250,2.17
130.162.187.194,443,443,true,FRA,Europe,DE,Frankfurt,348,2.17
79.72.75.144,443,443,true,FRA,Europe,DE,Frankfurt,265,2.16
79.76.112.180,443,443,true,FRA,Europe,DE,Frankfurt,273,2.16
152.70.155.147,2087,2087,true,LAX,North America,US,Los Angeles,309,2.14
132.226.163.224,2053,443,true,GRU,South America,BR,São Paulo,500,2.12
144.21.54.75,443,443,true,FRA,Europe,DE,Frankfurt,233,2.12
193.123.56.137,443,443,true,FRA,Europe,DE,Frankfurt,332,2.09
141.147.119.56,443,443,true,FRA,Europe,DE,Frankfurt,301,2.05
150.230.20.156,8443,443,true,AMS,Europe,NL,Amsterdam,325,2.04
141.147.117.28,443,443,true,FRA,Europe,DE,Frankfurt,208,2.01
129.159.132.0,2053,443,true,TLV,Middle East,IL,Tel Aviv,244,1.99
89.168.68.56,443,443,true,FRA,Europe,DE,Frankfurt,260,1.95
144.21.32.141,443,443,true,FRA,Europe,DE,Frankfurt,383,1.94
129.151.104.245,8443,443,true,SCL,South America,CL,Santiago,340,1.93
138.2.146.8,443,443,true,FRA,Europe,DE,Frankfurt,396,1.92
141.147.76.21,443,443,true,FRA,Europe,DE,Frankfurt,276,1.92
130.162.182.121,443,443,true,FRA,Europe,DE,Frankfurt,337,1.89
141.147.30.184,443,443,true,FRA,Europe,DE,Frankfurt,290,1.88
143.47.248.229,443,443,true,FRA,Europe,DE,Frankfurt,243,1.85
158.178.152.210,443,443,true,FRA,Europe,DE,Frankfurt,301,1.84
141.147.35.58,443,443,true,FRA,Europe,DE,Frankfurt,261,1.84
193.123.59.101,443,443,true,FRA,Europe,DE,Frankfurt,353,1.83
141.147.105.127,443,443,true,FRA,Europe,DE,Frankfurt,271,1.79
143.47.243.144,2053,443,true,LHR,Europe,GB,London,204,1.79
193.123.189.233,443,443,true,FRA,Europe,DE,Frankfurt,353,1.76
152.70.43.21,443,443,true,FRA,Europe,DE,Frankfurt,245,1.75
132.226.193.41,443,443,true,FRA,Europe,DE,Frankfurt,229,1.73
193.123.57.18,443,443,true,FRA,Europe,DE,Frankfurt,300,1.72
152.70.177.188,443,443,true,FRA,Europe,DE,Frankfurt,353,1.69
150.230.20.156,2053,443,true,AMS,Europe,NL,Amsterdam,415,1.69
158.179.207.182,8443,443,true,ARN,Europe,SE,Stockholm,327,1.64
129.159.129.107,2053,443,true,TLV,Middle East,IL,Tel Aviv,238,1.57
158.101.222.11,443,443,true,FRA,Europe,DE,Frankfurt,270,1.57
152.70.164.95,443,443,true,FRA,Europe,DE,Frankfurt,233,1.57
79.76.110.144,8443,443,true,FRA,Europe,DE,Frankfurt,264,1.56
152.70.171.160,443,443,true,FRA,Europe,DE,Frankfurt,267,1.55
150.230.146.170,2053,443,true,FRA,Europe,DE,Frankfurt,299,1.54
138.2.149.171,443,443,true,FRA,Europe,DE,Frankfurt,344,1.54
129.159.143.171,2053,443,true,TLV,Middle East,IL,Tel Aviv,318,1.50
152.70.61.130,443,443,true,FRA,Europe,DE,Frankfurt,322,1.49
141.147.66.129,443,443,true,FRA,Europe,DE,Frankfurt,299,1.48
152.70.160.159,443,443,true,FRA,Europe,DE,Frankfurt,282,1.45
152.70.52.215,443,443,true,AMS,Europe,NL,Amsterdam,248,1.44
84.235.170.107,443,443,true,FRA,Europe,DE,Frankfurt,269,1.43
130.162.183.92,443,443,true,FRA,Europe,DE,Frankfurt,343,1.43
141.147.47.32,8443,443,true,FRA,Europe,DE,Frankfurt,213,1.40
152.70.168.242,443,443,true,FRA,Europe,DE,Frankfurt,234,1.39
193.123.190.224,443,443,true,FRA,Europe,DE,Frankfurt,191,1.36
193.123.190.121,443,443,true,FRA,Europe,DE,Frankfurt,325,1.34
84.8.154.237,443,443,true,FRA,Europe,DE,Frankfurt,275,1.33
130.162.215.33,443,443,true,FRA,Europe,DE,Frankfurt,296,1.28
141.147.92.114,443,443,true,FRA,Europe,DE,Frankfurt,366,1.24
84.235.175.239,443,443,true,FRA,Europe,DE,Frankfurt,240,1.22
144.21.49.116,443,443,true,FRA,Europe,DE,Frankfurt,336,1.20
141.148.229.66,443,443,true,FRA,Europe,DE,Frankfurt,171,1.20
79.72.90.47,443,443,true,FRA,Europe,DE,Frankfurt,211,1.19
143.47.235.139,443,443,true,FRA,Europe,DE,Frankfurt,215,1.14
150.230.147.56,443,443,true,FRA,Europe,DE,Frankfurt,296,1.10
158.180.49.11,2053,443,true,FRA,Europe,DE,Frankfurt,270,1.10
141.148.187.195,443,443,true,LAX,North America,US,Los Angeles,285,1.10
193.123.187.114,443,443,true,FRA,Europe,DE,Frankfurt,300,1.10
141.147.4.95,443,443,true,FRA,Europe,DE,Frankfurt,356,1.10
141.147.101.241,443,443,true,FRA,Europe,DE,Frankfurt,276,1.10
130.162.189.125,443,443,true,FRA,Europe,DE,Frankfurt,385,1.09
141.147.32.225,443,443,true,FRA,Europe,DE,Frankfurt,360,1.08
141.147.105.79,443,443,true,FRA,Europe,DE,Frankfurt,278,1.08
193.123.187.60,443,443,true,FRA,Europe,DE,Frankfurt,326,1.07
152.70.155.147,2053,2053,true,LAX,North America,US,Los Angeles,306,1.07
141.147.108.200,443,443,true,FRA,Europe,DE,Frankfurt,282,1.05
152.70.50.143,443,443,true,FRA,Europe,DE,Frankfurt,232,1.04
143.47.253.17,443,443,true,FRA,Europe,DE,Frankfurt,353,1.04
158.178.146.97,443,443,true,FRA,Europe,DE,Frankfurt,367,1.02
138.2.157.148,443,443,true,FRA,Europe,DE,Frankfurt,323,1.02
141.147.103.43,443,443,true,FRA,Europe,DE,Frankfurt,256,1.02
141.147.105.96,443,443,true,FRA,Europe,DE,Frankfurt,360,1.01
144.21.40.140,443,443,true,FRA,Europe,DE,Frankfurt,316,1.00
130.162.165.142,443,443,true,FRA,Europe,DE,Frankfurt,260,1.00
193.123.34.251,443,443,true,FRA,Europe,DE,Frankfurt,332,0.99
130.162.240.65,443,443,true,FRA,Europe,DE,Frankfurt,317,0.98
141.147.38.108,443,443,true,FRA,Europe,DE,Frankfurt,277,0.97
152.67.231.219,443,443,true,SJC,North America,US,San Jose,322,0.96
132.226.54.218,443,443,true,IAD,North America,US,Ashburn,482,0.96
152.70.40.141,443,443,true,FRA,Europe,DE,Frankfurt,222,0.95
144.21.33.63,443,443,true,FRA,Europe,DE,Frankfurt,290,0.94
79.72.83.111,443,443,true,FRA,Europe,DE,Frankfurt,222,0.93
144.24.90.107,443,443,true,ICN,Asia Pacific,KR,Seoul,227,0.93
152.70.49.35,443,443,true,FRA,Europe,DE,Frankfurt,275,0.90
